 50435/2000000: episode: 68, duration: 15.583s, episode steps: 687, steps per second:  44, episode reward: 10.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.553 [0.000, 5.000],  loss: 0.006000, mae: 0.026522, mean_q: 0.024521, mean_eps: 0.954804
 1814279/2000000: episode: 2288, duration: 18.924s, episode steps: 836, steps per second:  44, episode reward: 17.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.384 [0.000, 5.000],  loss: 0.019106, mae: 3.060751, mean_q: 3.690386, mean_eps: 0.100000
 1815283/2000000: episode: 2289, duration: 21.882s, episode steps: 1004, steps per second:  46, episode reward: 28.000, mean reward:  0.028 [ 0.000,  1.000], mean action: 2.519 [0.000, 5.000],  loss: 0.018919, mae: 3.058006, mean_q: 3.686406, mean_eps: 0.100000
 1816330/2000000: episode: 2290, duration: 23.763s, episode steps: 1047, steps per second:  44, episode reward: 29.000, mean reward:  0.028 [ 0.000,  1.000], mean action: 3.004 [0.000, 5.000],  loss: 0.017577, mae: 3.034384, mean_q: 3.662003, mean_eps: 0.100000
 1817195/2000000: episode: 2291, duration: 19.998s, episode steps: 865, steps per second:  43, episode reward: 20.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.350 [0.000, 5.000],  loss: 0.016678, mae: 3.050389, mean_q: 3.679704, mean_eps: 0.100000
 1817903/2000000: episode: 2292, duration: 15.754s, episode steps: 708, steps per second:  45, episode reward: 15.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 3.045 [0.000, 5.000],  loss: 0.018557, mae: 3.034925, mean_q: 3.660630, mean_eps: 0.100000
 1818734/2000000: episode: 2293, duration: 19.090s, episode steps: 831, steps per second:  44, episode reward: 23.000, mean reward:  0.028 [ 0.000,  1.000], mean action: 3.072 [0.000, 5.000],  loss: 0.018528, mae: 3.038071, mean_q: 3.663677, mean_eps: 0.100000
 1819606/2000000: episode: 2294, duration: 21.329s, episode steps: 872, steps per second:  41, episode reward: 19.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.391 [0.000, 5.000],  loss: 0.021097, mae: 3.026994, mean_q: 3.649371, mean_eps: 0.100000
 1820375/2000000: episode: 2295, duration: 19.358s, episode steps: 769, steps per second:  40, episode reward: 16.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 1.908 [0.000, 5.000],  loss: 0.016476, mae: 3.011596, mean_q: 3.631386, mean_eps: 0.100000
 1821345/2000000: episode: 2296, duration: 24.737s, episode steps: 970, steps per second:  39, episode reward: 18.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.778 [0.000, 5.000],  loss: 0.018418, mae: 3.026121, mean_q: 3.648929, mean_eps: 0.100000
 1822307/2000000: episode: 2297, duration: 22.269s, episode steps: 962, steps per second:  43, episode reward: 25.000, mean reward:  0.026 [ 0.000,  1.000], mean action: 2.654 [0.000, 5.000],  loss: 0.016870, mae: 3.010499, mean_q: 3.631290, mean_eps: 0.100000
 1823115/2000000: episode: 2298, duration: 18.131s, episode steps: 808, steps per second:  45, episode reward: 24.000, mean reward:  0.030 [ 0.000,  1.000], mean action: 2.218 [0.000, 5.000],  loss: 0.019166, mae: 3.019855, mean_q: 3.641569, mean_eps: 0.100000
 1824058/2000000: episode: 2299, duration: 22.369s, episode steps: 943, steps per second:  42, episode reward: 25.000, mean reward:  0.027 [ 0.000,  1.000], mean action: 2.784 [0.000, 5.000],  loss: 0.016806, mae: 3.039133, mean_q: 3.664845, mean_eps: 0.100000
 1824930/2000000: episode: 2300, duration: 20.556s, episode steps: 872, steps per second:  42, episode reward: 23.000, mean reward:  0.026 [ 0.000,  1.000], mean action: 1.916 [0.000, 5.000],  loss: 0.017205, mae: 3.045843, mean_q: 3.670836, mean_eps: 0.100000
 1825505/2000000: episode: 2301, duration: 13.000s, episode steps: 575, steps per second:  44, episode reward: 11.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.784 [0.000, 5.000],  loss: 0.019369, mae: 3.023317, mean_q: 3.645183, mean_eps: 0.100000
 1826510/2000000: episode: 2302, duration: 24.182s, episode steps: 1005, steps per second:  42, episode reward: 26.000, mean reward:  0.026 [ 0.000,  1.000], mean action: 2.248 [0.000, 5.000],  loss: 0.018498, mae: 2.996365, mean_q: 3.613157, mean_eps: 0.100000
 1827035/2000000: episode: 2303, duration: 12.581s, episode steps: 525, steps per second:  42, episode reward: 11.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.998 [0.000, 5.000],  loss: 0.020463, mae: 3.021970, mean_q: 3.643567, mean_eps: 0.100000
 1827583/2000000: episode: 2304, duration: 13.177s, episode steps: 548, steps per second:  42, episode reward: 13.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.976 [0.000, 5.000],  loss: 0.016327, mae: 3.000601, mean_q: 3.617914, mean_eps: 0.100000
 1828218/2000000: episode: 2305, duration: 14.996s, episode steps: 635, steps per second:  42, episode reward: 10.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.277 [0.000, 5.000],  loss: 0.018270, mae: 3.003210, mean_q: 3.618182, mean_eps: 0.100000
 1828573/2000000: episode: 2306, duration: 8.554s, episode steps: 355, steps per second:  42, episode reward:  8.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.783 [0.000, 5.000],  loss: 0.018094, mae: 3.004864, mean_q: 3.619765, mean_eps: 0.100000
 1829590/2000000: episode: 2307, duration: 23.441s, episode steps: 1017, steps per second:  43, episode reward: 26.000, mean reward:  0.026 [ 0.000,  1.000], mean action: 2.712 [0.000, 5.000],  loss: 0.018456, mae: 3.004700, mean_q: 3.620509, mean_eps: 0.100000
 1830489/2000000: episode: 2308, duration: 19.420s, episode steps: 899, steps per second:  46, episode reward: 22.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.518 [0.000, 5.000],  loss: 0.017569, mae: 2.987760, mean_q: 3.601448, mean_eps: 0.100000
 1831040/2000000: episode: 2309, duration: 13.169s, episode steps: 551, steps per second:  42, episode reward:  8.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.272 [0.000, 5.000],  loss: 0.017629, mae: 2.958212, mean_q: 3.567504, mean_eps: 0.100000
 1832406/2000000: episode: 2310, duration: 32.212s, episode steps: 1366, steps per second:  42, episode reward: 31.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.400 [0.000, 5.000],  loss: 0.017150, mae: 2.972398, mean_q: 3.583067, mean_eps: 0.100000
 1833369/2000000: episode: 2311, duration: 21.238s, episode steps: 963, steps per second:  45, episode reward: 24.000, mean reward:  0.025 [ 0.000,  1.000], mean action: 2.747 [0.000, 5.000],  loss: 0.017489, mae: 2.970769, mean_q: 3.580680, mean_eps: 0.100000
 1834175/2000000: episode: 2312, duration: 19.278s, episode steps: 806, steps per second:  42, episode reward: 23.000, mean reward:  0.029 [ 0.000,  1.000], mean action: 2.876 [0.000, 5.000],  loss: 0.018897, mae: 2.960440, mean_q: 3.568178, mean_eps: 0.100000
 1835382/2000000: episode: 2313, duration: 28.890s, episode steps: 1207, steps per second:  42, episode reward: 28.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.422 [0.000, 5.000],  loss: 0.016358, mae: 2.961608, mean_q: 3.569062, mean_eps: 0.100000
 1836200/2000000: episode: 2314, duration: 22.559s, episode steps: 818, steps per second:  36, episode reward: 19.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.698 [0.000, 5.000],  loss: 0.017684, mae: 2.951570, mean_q: 3.558108, mean_eps: 0.100000
 1837276/2000000: episode: 2315, duration: 29.530s, episode steps: 1076, steps per second:  36, episode reward: 23.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.192 [0.000, 5.000],  loss: 0.017406, mae: 2.968172, mean_q: 3.579606, mean_eps: 0.100000
 1837945/2000000: episode: 2316, duration: 16.899s, episode steps: 669, steps per second:  40, episode reward: 15.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 1.807 [0.000, 5.000],  loss: 0.016387, mae: 2.952593, mean_q: 3.557594, mean_eps: 0.100000
 1838689/2000000: episode: 2317, duration: 17.618s, episode steps: 744, steps per second:  42, episode reward: 21.000, mean reward:  0.028 [ 0.000,  1.000], mean action: 2.726 [0.000, 5.000],  loss: 0.019289, mae: 2.941554, mean_q: 3.546570, mean_eps: 0.100000
 1839335/2000000: episode: 2318, duration: 15.472s, episode steps: 646, steps per second:  42, episode reward: 11.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 3.087 [0.000, 5.000],  loss: 0.018292, mae: 2.953482, mean_q: 3.561815, mean_eps: 0.100000
 1839879/2000000: episode: 2319, duration: 12.996s, episode steps: 544, steps per second:  42, episode reward: 13.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 3.256 [0.000, 5.000],  loss: 0.017076, mae: 2.956925, mean_q: 3.566351, mean_eps: 0.100000
 1840788/2000000: episode: 2320, duration: 21.545s, episode steps: 909, steps per second:  42, episode reward: 23.000, mean reward:  0.025 [ 0.000,  1.000], mean action: 2.603 [0.000, 5.000],  loss: 0.017206, mae: 2.942777, mean_q: 3.548884, mean_eps: 0.100000
 1841601/2000000: episode: 2321, duration: 20.696s, episode steps: 813, steps per second:  39, episode reward: 26.000, mean reward:  0.032 [ 0.000,  1.000], mean action: 2.866 [0.000, 5.000],  loss: 0.018563, mae: 2.943461, mean_q: 3.548537, mean_eps: 0.100000
 1842341/2000000: episode: 2322, duration: 18.403s, episode steps: 740, steps per second:  40, episode reward: 18.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 3.486 [0.000, 5.000],  loss: 0.018171, mae: 2.934833, mean_q: 3.537433, mean_eps: 0.100000
 1843303/2000000: episode: 2323, duration: 23.747s, episode steps: 962, steps per second:  41, episode reward: 16.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.599 [0.000, 5.000],  loss: 0.017874, mae: 2.933992, mean_q: 3.536425, mean_eps: 0.100000
 1844089/2000000: episode: 2324, duration: 18.794s, episode steps: 786, steps per second:  42, episode reward: 17.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.085 [0.000, 5.000],  loss: 0.018421, mae: 2.954165, mean_q: 3.561597, mean_eps: 0.100000
 1845166/2000000: episode: 2325, duration: 24.181s, episode steps: 1077, steps per second:  45, episode reward: 27.000, mean reward:  0.025 [ 0.000,  1.000], mean action: 1.933 [0.000, 5.000],  loss: 0.018350, mae: 2.944688, mean_q: 3.550871, mean_eps: 0.100000
 1846325/2000000: episode: 2326, duration: 29.017s, episode steps: 1159, steps per second:  40, episode reward: 20.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.815 [0.000, 5.000],  loss: 0.016969, mae: 2.931230, mean_q: 3.535423, mean_eps: 0.100000
 1847187/2000000: episode: 2327, duration: 20.286s, episode steps: 862, steps per second:  42, episode reward: 27.000, mean reward:  0.031 [ 0.000,  1.000], mean action: 3.020 [0.000, 5.000],  loss: 0.018415, mae: 2.948722, mean_q: 3.555057, mean_eps: 0.100000
 1847866/2000000: episode: 2328, duration: 15.153s, episode steps: 679, steps per second:  45, episode reward: 20.000, mean reward:  0.029 [ 0.000,  1.000], mean action: 2.733 [0.000, 5.000],  loss: 0.019729, mae: 2.931002, mean_q: 3.533452, mean_eps: 0.100000
 1848687/2000000: episode: 2329, duration: 19.352s, episode steps: 821, steps per second:  42, episode reward: 17.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.481 [0.000, 5.000],  loss: 0.017587, mae: 2.936204, mean_q: 3.539817, mean_eps: 0.100000
 1849674/2000000: episode: 2330, duration: 23.030s, episode steps: 987, steps per second:  43, episode reward: 25.000, mean reward:  0.025 [ 0.000,  1.000], mean action: 2.609 [0.000, 5.000],  loss: 0.018160, mae: 2.940194, mean_q: 3.544858, mean_eps: 0.100000
 1850619/2000000: episode: 2331, duration: 23.287s, episode steps: 945, steps per second:  41, episode reward: 27.000, mean reward:  0.029 [ 0.000,  1.000], mean action: 2.836 [0.000, 5.000],  loss: 0.017353, mae: 2.937357, mean_q: 3.542080, mean_eps: 0.100000
 1851376/2000000: episode: 2332, duration: 19.643s, episode steps: 757, steps per second:  39, episode reward: 17.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.806 [0.000, 5.000],  loss: 0.016499, mae: 2.928544, mean_q: 3.532418, mean_eps: 0.100000
 1852273/2000000: episode: 2333, duration: 22.406s, episode steps: 897, steps per second:  40, episode reward: 23.000, mean reward:  0.026 [ 0.000,  1.000], mean action: 2.526 [0.000, 5.000],  loss: 0.016943, mae: 2.910069, mean_q: 3.509411, mean_eps: 0.100000
 1853074/2000000: episode: 2334, duration: 19.954s, episode steps: 801, steps per second:  40, episode reward: 14.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.589 [0.000, 5.000],  loss: 0.017443, mae: 2.917439, mean_q: 3.517513, mean_eps: 0.100000
 1853845/2000000: episode: 2335, duration: 18.690s, episode steps: 771, steps per second:  41, episode reward: 12.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.545 [0.000, 5.000],  loss: 0.017071, mae: 2.933721, mean_q: 3.537609, mean_eps: 0.100000
 1855040/2000000: episode: 2336, duration: 27.757s, episode steps: 1195, steps per second:  43, episode reward: 33.000, mean reward:  0.028 [ 0.000,  1.000], mean action: 3.003 [0.000, 5.000],  loss: 0.018060, mae: 2.924641, mean_q: 3.527359, mean_eps: 0.100000
 1855763/2000000: episode: 2337, duration: 17.609s, episode steps: 723, steps per second:  41, episode reward: 21.000, mean reward:  0.029 [ 0.000,  1.000], mean action: 2.848 [0.000, 5.000],  loss: 0.017841, mae: 2.903922, mean_q: 3.501948, mean_eps: 0.100000
 1857210/2000000: episode: 2338, duration: 36.424s, episode steps: 1447, steps per second:  40, episode reward: 35.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.315 [0.000, 5.000],  loss: 0.015902, mae: 2.914835, mean_q: 3.514793, mean_eps: 0.100000
 1857951/2000000: episode: 2339, duration: 17.623s, episode steps: 741, steps per second:  42, episode reward: 19.000, mean reward:  0.026 [ 0.000,  1.000], mean action: 2.761 [0.000, 5.000],  loss: 0.017321, mae: 2.938092, mean_q: 3.542544, mean_eps: 0.100000
 1859196/2000000: episode: 2340, duration: 31.718s, episode steps: 1245, steps per second:  39, episode reward: 26.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 1.969 [0.000, 5.000],  loss: 0.017227, mae: 2.903618, mean_q: 3.499500, mean_eps: 0.100000
 1859828/2000000: episode: 2341, duration: 13.986s, episode steps: 632, steps per second:  45, episode reward: 13.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.691 [0.000, 5.000],  loss: 0.018099, mae: 2.908075, mean_q: 3.507106, mean_eps: 0.100000
 1860498/2000000: episode: 2342, duration: 15.617s, episode steps: 670, steps per second:  43, episode reward: 13.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.343 [0.000, 5.000],  loss: 0.016529, mae: 2.908588, mean_q: 3.506311, mean_eps: 0.100000
 1861248/2000000: episode: 2343, duration: 17.560s, episode steps: 750, steps per second:  43, episode reward: 15.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.884 [0.000, 5.000],  loss: 0.017542, mae: 2.923174, mean_q: 3.523732, mean_eps: 0.100000
 1862026/2000000: episode: 2344, duration: 18.840s, episode steps: 778, steps per second:  41, episode reward: 14.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 3.024 [0.000, 5.000],  loss: 0.018029, mae: 2.916681, mean_q: 3.514488, mean_eps: 0.100000
 1862525/2000000: episode: 2345, duration: 12.306s, episode steps: 499, steps per second:  41, episode reward: 13.000, mean reward:  0.026 [ 0.000,  1.000], mean action: 2.886 [0.000, 5.000],  loss: 0.016590, mae: 2.920422, mean_q: 3.520523, mean_eps: 0.100000
 1863413/2000000: episode: 2346, duration: 21.543s, episode steps: 888, steps per second:  41, episode reward: 21.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.578 [0.000, 5.000],  loss: 0.020064, mae: 2.919311, mean_q: 3.517300, mean_eps: 0.100000
 1863899/2000000: episode: 2347, duration: 11.363s, episode steps: 486, steps per second:  43, episode reward: 12.000, mean reward:  0.025 [ 0.000,  1.000], mean action: 2.263 [0.000, 5.000],  loss: 0.015983, mae: 2.923941, mean_q: 3.524544, mean_eps: 0.100000
 1864951/2000000: episode: 2348, duration: 26.544s, episode steps: 1052, steps per second:  40, episode reward: 25.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.779 [0.000, 5.000],  loss: 0.018317, mae: 2.923654, mean_q: 3.524096, mean_eps: 0.100000
 1866337/2000000: episode: 2349, duration: 36.647s, episode steps: 1386, steps per second:  38, episode reward: 32.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.001 [0.000, 5.000],  loss: 0.018226, mae: 2.934079, mean_q: 3.540269, mean_eps: 0.100000
 1867012/2000000: episode: 2350, duration: 16.095s, episode steps: 675, steps per second:  42, episode reward: 16.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.382 [0.000, 5.000],  loss: 0.016299, mae: 2.938103, mean_q: 3.542027, mean_eps: 0.100000
 1867885/2000000: episode: 2351, duration: 20.517s, episode steps: 873, steps per second:  43, episode reward: 19.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.786 [0.000, 5.000],  loss: 0.016432, mae: 2.935455, mean_q: 3.538840, mean_eps: 0.100000
 1868514/2000000: episode: 2352, duration: 15.668s, episode steps: 629, steps per second:  40, episode reward: 13.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.377 [0.000, 5.000],  loss: 0.019307, mae: 2.950096, mean_q: 3.555701, mean_eps: 0.100000
 1869108/2000000: episode: 2353, duration: 14.890s, episode steps: 594, steps per second:  40, episode reward: 17.000, mean reward:  0.029 [ 0.000,  1.000], mean action: 3.079 [0.000, 5.000],  loss: 0.019170, mae: 2.947231, mean_q: 3.551248, mean_eps: 0.100000
 1869961/2000000: episode: 2354, duration: 19.783s, episode steps: 853, steps per second:  43, episode reward: 21.000, mean reward:  0.025 [ 0.000,  1.000], mean action: 2.068 [0.000, 5.000],  loss: 0.018789, mae: 2.949710, mean_q: 3.554385, mean_eps: 0.100000
 1870564/2000000: episode: 2355, duration: 15.015s, episode steps: 603, steps per second:  40, episode reward: 11.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.617 [0.000, 5.000],  loss: 0.016020, mae: 2.920370, mean_q: 3.521859, mean_eps: 0.100000
 1871699/2000000: episode: 2356, duration: 28.539s, episode steps: 1135, steps per second:  40, episode reward: 25.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.631 [0.000, 5.000],  loss: 0.017476, mae: 2.932676, mean_q: 3.534976, mean_eps: 0.100000
 1872342/2000000: episode: 2357, duration: 15.628s, episode steps: 643, steps per second:  41, episode reward: 15.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 1.843 [0.000, 5.000],  loss: 0.014668, mae: 2.902409, mean_q: 3.500093, mean_eps: 0.100000
 1872691/2000000: episode: 2358, duration: 8.311s, episode steps: 349, steps per second:  42, episode reward:  7.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.957 [0.000, 5.000],  loss: 0.015998, mae: 2.934254, mean_q: 3.538966, mean_eps: 0.100000
 1873593/2000000: episode: 2359, duration: 22.360s, episode steps: 902, steps per second:  40, episode reward: 26.000, mean reward:  0.029 [ 0.000,  1.000], mean action: 2.045 [0.000, 5.000],  loss: 0.019207, mae: 2.940142, mean_q: 3.544823, mean_eps: 0.100000
 1874979/2000000: episode: 2360, duration: 30.905s, episode steps: 1386, steps per second:  45, episode reward: 31.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.622 [0.000, 5.000],  loss: 0.015965, mae: 2.906615, mean_q: 3.504072, mean_eps: 0.100000
 1875364/2000000: episode: 2361, duration: 8.857s, episode steps: 385, steps per second:  43, episode reward:  7.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.945 [0.000, 5.000],  loss: 0.016859, mae: 2.949542, mean_q: 3.555603, mean_eps: 0.100000
 1876064/2000000: episode: 2362, duration: 16.524s, episode steps: 700, steps per second:  42, episode reward: 14.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.501 [0.000, 5.000],  loss: 0.018238, mae: 2.957926, mean_q: 3.566617, mean_eps: 0.100000
 1876855/2000000: episode: 2363, duration: 18.755s, episode steps: 791, steps per second:  42, episode reward: 16.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.219 [0.000, 5.000],  loss: 0.017344, mae: 2.964602, mean_q: 3.573125, mean_eps: 0.100000
 1877964/2000000: episode: 2364, duration: 26.367s, episode steps: 1109, steps per second:  42, episode reward: 22.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.356 [0.000, 5.000],  loss: 0.016031, mae: 2.944722, mean_q: 3.550064, mean_eps: 0.100000
 1878639/2000000: episode: 2365, duration: 16.425s, episode steps: 675, steps per second:  41, episode reward: 14.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.861 [0.000, 5.000],  loss: 0.016372, mae: 2.979023, mean_q: 3.591203, mean_eps: 0.100000
 1879286/2000000: episode: 2366, duration: 16.871s, episode steps: 647, steps per second:  38, episode reward: 12.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.428 [0.000, 5.000],  loss: 0.019048, mae: 2.954623, mean_q: 3.562740, mean_eps: 0.100000
 1880181/2000000: episode: 2367, duration: 22.616s, episode steps: 895, steps per second:  40, episode reward: 26.000, mean reward:  0.029 [ 0.000,  1.000], mean action: 2.544 [0.000, 5.000],  loss: 0.017598, mae: 2.961415, mean_q: 3.570344, mean_eps: 0.100000
 1881113/2000000: episode: 2368, duration: 24.793s, episode steps: 932, steps per second:  38, episode reward: 24.000, mean reward:  0.026 [ 0.000,  1.000], mean action: 2.324 [0.000, 5.000],  loss: 0.017113, mae: 2.964078, mean_q: 3.574345, mean_eps: 0.100000
 1882278/2000000: episode: 2369, duration: 27.722s, episode steps: 1165, steps per second:  42, episode reward: 28.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.788 [0.000, 5.000],  loss: 0.018579, mae: 2.965281, mean_q: 3.575486, mean_eps: 0.100000
 1883150/2000000: episode: 2370, duration: 20.830s, episode steps: 872, steps per second:  42, episode reward: 26.000, mean reward:  0.030 [ 0.000,  1.000], mean action: 2.916 [0.000, 5.000],  loss: 0.016321, mae: 2.958772, mean_q: 3.569182, mean_eps: 0.100000
 1884250/2000000: episode: 2371, duration: 25.100s, episode steps: 1100, steps per second:  44, episode reward: 28.000, mean reward:  0.025 [ 0.000,  1.000], mean action: 2.587 [0.000, 5.000],  loss: 0.016771, mae: 2.956977, mean_q: 3.564691, mean_eps: 0.100000
 1885366/2000000: episode: 2372, duration: 25.417s, episode steps: 1116, steps per second:  44, episode reward: 27.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.844 [0.000, 5.000],  loss: 0.018038, mae: 2.970268, mean_q: 3.582636, mean_eps: 0.100000
 1886204/2000000: episode: 2373, duration: 21.226s, episode steps: 838, steps per second:  39, episode reward: 19.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.156 [0.000, 5.000],  loss: 0.016550, mae: 2.962675, mean_q: 3.571927, mean_eps: 0.100000
 1887196/2000000: episode: 2374, duration: 24.121s, episode steps: 992, steps per second:  41, episode reward: 30.000, mean reward:  0.030 [ 0.000,  1.000], mean action: 2.203 [0.000, 5.000],  loss: 0.019441, mae: 2.982346, mean_q: 3.597191, mean_eps: 0.100000
 1887881/2000000: episode: 2375, duration: 17.136s, episode steps: 685, steps per second:  40, episode reward: 16.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.117 [0.000, 5.000],  loss: 0.017910, mae: 2.989726, mean_q: 3.602527, mean_eps: 0.100000
 1888779/2000000: episode: 2376, duration: 22.637s, episode steps: 898, steps per second:  40, episode reward: 15.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 1.864 [0.000, 5.000],  loss: 0.018028, mae: 2.965229, mean_q: 3.573542, mean_eps: 0.100000
 1889593/2000000: episode: 2377, duration: 18.284s, episode steps: 814, steps per second:  45, episode reward: 20.000, mean reward:  0.025 [ 0.000,  1.000], mean action: 2.670 [0.000, 5.000],  loss: 0.017990, mae: 2.975351, mean_q: 3.586335, mean_eps: 0.100000
 1890479/2000000: episode: 2378, duration: 19.167s, episode steps: 886, steps per second:  46, episode reward: 25.000, mean reward:  0.028 [ 0.000,  1.000], mean action: 2.295 [0.000, 5.000],  loss: 0.016491, mae: 2.976347, mean_q: 3.588621, mean_eps: 0.100000
 1890924/2000000: episode: 2379, duration: 9.907s, episode steps: 445, steps per second:  45, episode reward:  9.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.542 [0.000, 5.000],  loss: 0.016589, mae: 3.006651, mean_q: 3.625747, mean_eps: 0.100000
 1891692/2000000: episode: 2380, duration: 16.315s, episode steps: 768, steps per second:  47, episode reward: 13.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.279 [0.000, 5.000],  loss: 0.016203, mae: 3.004227, mean_q: 3.622855, mean_eps: 0.100000
 1892594/2000000: episode: 2381, duration: 20.366s, episode steps: 902, steps per second:  44, episode reward: 14.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.518 [0.000, 5.000],  loss: 0.020668, mae: 2.988262, mean_q: 3.603183, mean_eps: 0.100000
 1893488/2000000: episode: 2382, duration: 21.443s, episode steps: 894, steps per second:  42, episode reward: 21.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.824 [0.000, 5.000],  loss: 0.018248, mae: 3.023448, mean_q: 3.647554, mean_eps: 0.100000
 1894201/2000000: episode: 2383, duration: 17.343s, episode steps: 713, steps per second:  41, episode reward: 16.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 1.129 [0.000, 5.000],  loss: 0.019001, mae: 3.024122, mean_q: 3.646268, mean_eps: 0.100000
 1895007/2000000: episode: 2384, duration: 21.174s, episode steps: 806, steps per second:  38, episode reward: 17.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.365 [0.000, 5.000],  loss: 0.017498, mae: 3.023175, mean_q: 3.645001, mean_eps: 0.100000
 1895997/2000000: episode: 2385, duration: 26.938s, episode steps: 990, steps per second:  37, episode reward: 19.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.442 [0.000, 5.000],  loss: 0.016847, mae: 3.001839, mean_q: 3.620537, mean_eps: 0.100000
 1896425/2000000: episode: 2386, duration: 11.685s, episode steps: 428, steps per second:  37, episode reward:  6.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 3.192 [0.000, 5.000],  loss: 0.018086, mae: 2.969368, mean_q: 3.581102, mean_eps: 0.100000
 1897308/2000000: episode: 2387, duration: 22.697s, episode steps: 883, steps per second:  39, episode reward: 21.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.453 [0.000, 5.000],  loss: 0.017909, mae: 3.005754, mean_q: 3.624053, mean_eps: 0.100000
 1897705/2000000: episode: 2388, duration: 11.065s, episode steps: 397, steps per second:  36, episode reward:  6.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.723 [0.000, 5.000],  loss: 0.014801, mae: 2.987601, mean_q: 3.601967, mean_eps: 0.100000
 1898336/2000000: episode: 2389, duration: 15.932s, episode steps: 631, steps per second:  40, episode reward: 14.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.361 [0.000, 5.000],  loss: 0.019296, mae: 3.004119, mean_q: 3.622451, mean_eps: 0.100000
 1899181/2000000: episode: 2390, duration: 19.619s, episode steps: 845, steps per second:  43, episode reward: 26.000, mean reward:  0.031 [ 0.000,  1.000], mean action: 2.832 [0.000, 5.000],  loss: 0.017180, mae: 3.015168, mean_q: 3.636097, mean_eps: 0.100000
