25567/600000: episode: 36, duration: 13.727s, episode steps: 610, steps per second:  44, episode reward:  9.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.430 [0.000, 5.000],  loss: 0.007192, mae: 0.048469, mean_q: 0.077000, mean_eps: 0.949432
 447491/600000: episode: 616, duration: 27.708s, episode steps: 1482, steps per second:  53, episode reward: 29.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.457 [0.000, 5.000],  loss: 0.017434, mae: 2.151563, mean_q: 2.604026, mean_eps: 0.106500
 448720/600000: episode: 617, duration: 24.820s, episode steps: 1229, steps per second:  50, episode reward: 24.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.194 [0.000, 5.000],  loss: 0.016707, mae: 2.173161, mean_q: 2.629711, mean_eps: 0.103792
 449353/600000: episode: 618, duration: 11.219s, episode steps: 633, steps per second:  56, episode reward: 11.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.445 [0.000, 5.000],  loss: 0.017604, mae: 2.167239, mean_q: 2.624443, mean_eps: 0.101928
 450478/600000: episode: 619, duration: 20.869s, episode steps: 1125, steps per second:  54, episode reward: 22.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.542 [0.000, 5.000],  loss: 0.016665, mae: 2.179898, mean_q: 2.637481, mean_eps: 0.100371
 451135/600000: episode: 620, duration: 12.304s, episode steps: 657, steps per second:  53, episode reward: 16.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 1.855 [0.000, 5.000],  loss: 0.015050, mae: 2.180938, mean_q: 2.639361, mean_eps: 0.100000
 452302/600000: episode: 621, duration: 22.308s, episode steps: 1167, steps per second:  52, episode reward: 19.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 1.682 [0.000, 5.000],  loss: 0.015797, mae: 2.185554, mean_q: 2.645033, mean_eps: 0.100000
 453353/600000: episode: 622, duration: 20.206s, episode steps: 1051, steps per second:  52, episode reward: 23.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 1.860 [0.000, 5.000],  loss: 0.018438, mae: 2.197396, mean_q: 2.659818, mean_eps: 0.100000
 453874/600000: episode: 623, duration: 10.110s, episode steps: 521, steps per second:  52, episode reward: 11.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.257 [0.000, 5.000],  loss: 0.019117, mae: 2.189516, mean_q: 2.648101, mean_eps: 0.100000
 454491/600000: episode: 624, duration: 11.990s, episode steps: 617, steps per second:  51, episode reward: 13.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.368 [0.000, 5.000],  loss: 0.015345, mae: 2.182752, mean_q: 2.642176, mean_eps: 0.100000
 455497/600000: episode: 625, duration: 18.663s, episode steps: 1006, steps per second:  54, episode reward: 18.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 1.749 [0.000, 5.000],  loss: 0.015100, mae: 2.189138, mean_q: 2.648781, mean_eps: 0.100000
 456041/600000: episode: 626, duration: 9.886s, episode steps: 544, steps per second:  55, episode reward:  9.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.452 [0.000, 5.000],  loss: 0.017922, mae: 2.186040, mean_q: 2.645513, mean_eps: 0.100000
 456683/600000: episode: 627, duration: 11.600s, episode steps: 642, steps per second:  55, episode reward: 12.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 1.773 [0.000, 5.000],  loss: 0.013542, mae: 2.192460, mean_q: 2.654592, mean_eps: 0.100000
 457309/600000: episode: 628, duration: 12.032s, episode steps: 626, steps per second:  52, episode reward: 12.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.323 [0.000, 5.000],  loss: 0.016509, mae: 2.159806, mean_q: 2.613397, mean_eps: 0.100000
 457915/600000: episode: 629, duration: 11.414s, episode steps: 606, steps per second:  53, episode reward: 12.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.092 [0.000, 5.000],  loss: 0.018334, mae: 2.183081, mean_q: 2.639068, mean_eps: 0.100000
 458826/600000: episode: 630, duration: 16.213s, episode steps: 911, steps per second:  56, episode reward: 19.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 1.514 [0.000, 5.000],  loss: 0.018452, mae: 2.179606, mean_q: 2.634827, mean_eps: 0.100000
 459698/600000: episode: 631, duration: 15.295s, episode steps: 872, steps per second:  57, episode reward: 19.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.228 [0.000, 5.000],  loss: 0.017313, mae: 2.194908, mean_q: 2.654147, mean_eps: 0.100000
 460563/600000: episode: 632, duration: 16.394s, episode steps: 865, steps per second:  53, episode reward: 17.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 1.764 [0.000, 5.000],  loss: 0.015522, mae: 2.201714, mean_q: 2.663405, mean_eps: 0.100000
 461826/600000: episode: 633, duration: 23.677s, episode steps: 1263, steps per second:  53, episode reward: 26.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.511 [0.000, 5.000],  loss: 0.015774, mae: 2.184192, mean_q: 2.640662, mean_eps: 0.100000
 462869/600000: episode: 634, duration: 18.602s, episode steps: 1043, steps per second:  56, episode reward: 22.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.282 [0.000, 5.000],  loss: 0.018845, mae: 2.180177, mean_q: 2.634819, mean_eps: 0.100000
 463641/600000: episode: 635, duration: 13.547s, episode steps: 772, steps per second:  57, episode reward: 12.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.323 [0.000, 5.000],  loss: 0.016434, mae: 2.203709, mean_q: 2.664342, mean_eps: 0.100000
 464445/600000: episode: 636, duration: 14.510s, episode steps: 804, steps per second:  55, episode reward: 15.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 1.868 [0.000, 5.000],  loss: 0.015584, mae: 2.171395, mean_q: 2.625127, mean_eps: 0.100000
 464911/600000: episode: 637, duration: 8.509s, episode steps: 466, steps per second:  55, episode reward:  5.000, mean reward:  0.011 [ 0.000,  1.000], mean action: 2.670 [0.000, 5.000],  loss: 0.015459, mae: 2.176276, mean_q: 2.630452, mean_eps: 0.100000
 466017/600000: episode: 638, duration: 20.226s, episode steps: 1106, steps per second:  55, episode reward: 20.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.720 [0.000, 5.000],  loss: 0.015145, mae: 2.181206, mean_q: 2.637315, mean_eps: 0.100000
 466721/600000: episode: 639, duration: 13.722s, episode steps: 704, steps per second:  51, episode reward: 15.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.665 [0.000, 5.000],  loss: 0.016331, mae: 2.207869, mean_q: 2.668541, mean_eps: 0.100000
 467555/600000: episode: 640, duration: 17.114s, episode steps: 834, steps per second:  49, episode reward: 12.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 1.853 [0.000, 5.000],  loss: 0.014622, mae: 2.195434, mean_q: 2.655677, mean_eps: 0.100000
 468208/600000: episode: 641, duration: 12.489s, episode steps: 653, steps per second:  52, episode reward:  7.000, mean reward:  0.011 [ 0.000,  1.000], mean action: 2.352 [0.000, 5.000],  loss: 0.014977, mae: 2.202003, mean_q: 2.663722, mean_eps: 0.100000
 468615/600000: episode: 642, duration: 7.386s, episode steps: 407, steps per second:  55, episode reward:  5.000, mean reward:  0.012 [ 0.000,  1.000], mean action: 2.123 [0.000, 5.000],  loss: 0.013496, mae: 2.180610, mean_q: 2.635745, mean_eps: 0.100000
 469562/600000: episode: 643, duration: 17.822s, episode steps: 947, steps per second:  53, episode reward: 15.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.485 [0.000, 5.000],  loss: 0.015927, mae: 2.202277, mean_q: 2.663889, mean_eps: 0.100000
 470000/600000: episode: 644, duration: 8.117s, episode steps: 438, steps per second:  54, episode reward:  6.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 4.194 [0.000, 5.000],  loss: 0.016772, mae: 2.242090, mean_q: 2.713223, mean_eps: 0.100000
 470790/600000: episode: 645, duration: 14.904s, episode steps: 790, steps per second:  53, episode reward: 17.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.673 [0.000, 5.000],  loss: 0.013499, mae: 2.209544, mean_q: 2.674173, mean_eps: 0.100000
 471357/600000: episode: 646, duration: 10.357s, episode steps: 567, steps per second:  55, episode reward: 12.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.346 [0.000, 5.000],  loss: 0.014965, mae: 2.218687, mean_q: 2.685291, mean_eps: 0.100000
 471915/600000: episode: 647, duration: 10.006s, episode steps: 558, steps per second:  56, episode reward: 10.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 1.620 [0.000, 5.000],  loss: 0.016804, mae: 2.222877, mean_q: 2.687743, mean_eps: 0.100000
 472877/600000: episode: 648, duration: 17.122s, episode steps: 962, steps per second:  56, episode reward: 22.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 1.837 [0.000, 5.000],  loss: 0.018414, mae: 2.206535, mean_q: 2.667212, mean_eps: 0.100000
 473308/600000: episode: 649, duration: 9.010s, episode steps: 431, steps per second:  48, episode reward:  9.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.079 [0.000, 5.000],  loss: 0.014465, mae: 2.202389, mean_q: 2.661991, mean_eps: 0.100000
 474186/600000: episode: 650, duration: 18.164s, episode steps: 878, steps per second:  48, episode reward: 15.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.265 [0.000, 5.000],  loss: 0.016386, mae: 2.221431, mean_q: 2.687026, mean_eps: 0.100000
 475605/600000: episode: 651, duration: 26.139s, episode steps: 1419, steps per second:  54, episode reward: 28.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.065 [0.000, 5.000],  loss: 0.017089, mae: 2.237943, mean_q: 2.708258, mean_eps: 0.100000
 476104/600000: episode: 652, duration: 9.568s, episode steps: 499, steps per second:  52, episode reward: 10.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.132 [0.000, 5.000],  loss: 0.017692, mae: 2.286915, mean_q: 2.766980, mean_eps: 0.100000
 476497/600000: episode: 653, duration: 7.444s, episode steps: 393, steps per second:  53, episode reward:  7.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 1.791 [0.000, 5.000],  loss: 0.013723, mae: 2.273913, mean_q: 2.752544, mean_eps: 0.100000
 477136/600000: episode: 654, duration: 12.054s, episode steps: 639, steps per second:  53, episode reward: 11.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.246 [0.000, 5.000],  loss: 0.016990, mae: 2.274386, mean_q: 2.750093, mean_eps: 0.100000
 478090/600000: episode: 655, duration: 16.874s, episode steps: 954, steps per second:  57, episode reward: 23.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.128 [0.000, 5.000],  loss: 0.019120, mae: 2.263062, mean_q: 2.735806, mean_eps: 0.100000
 478634/600000: episode: 656, duration: 9.412s, episode steps: 544, steps per second:  58, episode reward:  8.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 1.695 [0.000, 5.000],  loss: 0.017381, mae: 2.285395, mean_q: 2.764260, mean_eps: 0.100000
 479408/600000: episode: 657, duration: 13.388s, episode steps: 774, steps per second:  58, episode reward: 10.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 1.556 [0.000, 5.000],  loss: 0.016123, mae: 2.276014, mean_q: 2.752992, mean_eps: 0.100000
 479944/600000: episode: 658, duration: 9.531s, episode steps: 536, steps per second:  56, episode reward:  8.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 3.530 [0.000, 5.000],  loss: 0.016311, mae: 2.238731, mean_q: 2.709761, mean_eps: 0.100000
 480583/600000: episode: 659, duration: 11.511s, episode steps: 639, steps per second:  56, episode reward: 13.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.382 [0.000, 5.000],  loss: 0.014787, mae: 2.267873, mean_q: 2.743456, mean_eps: 0.100000
 481257/600000: episode: 660, duration: 11.934s, episode steps: 674, steps per second:  56, episode reward: 15.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.046 [0.000, 5.000],  loss: 0.015273, mae: 2.264030, mean_q: 2.737962, mean_eps: 0.100000
 482169/600000: episode: 661, duration: 15.973s, episode steps: 912, steps per second:  57, episode reward: 19.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.280 [0.000, 5.000],  loss: 0.014523, mae: 2.281244, mean_q: 2.760471, mean_eps: 0.100000
 483295/600000: episode: 662, duration: 21.365s, episode steps: 1126, steps per second:  53, episode reward: 19.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.056 [0.000, 5.000],  loss: 0.020140, mae: 2.270225, mean_q: 2.743397, mean_eps: 0.100000
 485133/600000: episode: 663, duration: 35.405s, episode steps: 1838, steps per second:  52, episode reward: 32.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.257 [0.000, 5.000],  loss: 0.017279, mae: 2.278186, mean_q: 2.753872, mean_eps: 0.100000
 486111/600000: episode: 664, duration: 21.359s, episode steps: 978, steps per second:  46, episode reward: 13.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 1.865 [0.000, 5.000],  loss: 0.016077, mae: 2.293569, mean_q: 2.771936, mean_eps: 0.100000
 486605/600000: episode: 665, duration: 11.471s, episode steps: 494, steps per second:  43, episode reward: 10.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.350 [0.000, 5.000],  loss: 0.015720, mae: 2.340269, mean_q: 2.827546, mean_eps: 0.100000
 487646/600000: episode: 666, duration: 24.744s, episode steps: 1041, steps per second:  42, episode reward: 20.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.451 [0.000, 5.000],  loss: 0.017563, mae: 2.303216, mean_q: 2.784841, mean_eps: 0.100000
 488294/600000: episode: 667, duration: 13.697s, episode steps: 648, steps per second:  47, episode reward: 13.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 1.880 [0.000, 5.000],  loss: 0.017828, mae: 2.300073, mean_q: 2.781495, mean_eps: 0.100000
 489127/600000: episode: 668, duration: 17.477s, episode steps: 833, steps per second:  48, episode reward: 13.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 1.690 [0.000, 5.000],  loss: 0.015530, mae: 2.309970, mean_q: 2.793342, mean_eps: 0.100000
 489973/600000: episode: 669, duration: 16.863s, episode steps: 846, steps per second:  50, episode reward: 14.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.324 [0.000, 5.000],  loss: 0.015835, mae: 2.305527, mean_q: 2.787221, mean_eps: 0.100000
 490926/600000: episode: 670, duration: 19.467s, episode steps: 953, steps per second:  49, episode reward: 20.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.539 [0.000, 5.000],  loss: 0.016013, mae: 2.363542, mean_q: 2.858676, mean_eps: 0.100000
 491654/600000: episode: 671, duration: 15.461s, episode steps: 728, steps per second:  47, episode reward: 16.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.702 [0.000, 5.000],  loss: 0.016099, mae: 2.369046, mean_q: 2.864567, mean_eps: 0.100000
 492346/600000: episode: 672, duration: 14.052s, episode steps: 692, steps per second:  49, episode reward:  6.000, mean reward:  0.009 [ 0.000,  1.000], mean action: 2.192 [0.000, 5.000],  loss: 0.016075, mae: 2.339573, mean_q: 2.830840, mean_eps: 0.100000
 493290/600000: episode: 673, duration: 19.347s, episode steps: 944, steps per second:  49, episode reward: 17.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.331 [0.000, 5.000],  loss: 0.015286, mae: 2.335910, mean_q: 2.826013, mean_eps: 0.100000
 494075/600000: episode: 674, duration: 15.662s, episode steps: 785, steps per second:  50, episode reward: 14.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.758 [0.000, 5.000],  loss: 0.017572, mae: 2.344928, mean_q: 2.834842, mean_eps: 0.100000
 494964/600000: episode: 675, duration: 18.862s, episode steps: 889, steps per second:  47, episode reward: 17.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.924 [0.000, 5.000],  loss: 0.014603, mae: 2.355446, mean_q: 2.848038, mean_eps: 0.100000
 495836/600000: episode: 676, duration: 18.000s, episode steps: 872, steps per second:  48, episode reward: 15.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.570 [0.000, 5.000],  loss: 0.017310, mae: 2.370180, mean_q: 2.865484, mean_eps: 0.100000
 496523/600000: episode: 677, duration: 12.794s, episode steps: 687, steps per second:  54, episode reward:  9.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.658 [0.000, 5.000],  loss: 0.016178, mae: 2.376750, mean_q: 2.874222, mean_eps: 0.100000
 497036/600000: episode: 678, duration: 10.032s, episode steps: 513, steps per second:  51, episode reward:  6.000, mean reward:  0.012 [ 0.000,  1.000], mean action: 2.341 [0.000, 5.000],  loss: 0.016599, mae: 2.389054, mean_q: 2.886956, mean_eps: 0.100000
 497686/600000: episode: 679, duration: 12.987s, episode steps: 650, steps per second:  50, episode reward:  7.000, mean reward:  0.011 [ 0.000,  1.000], mean action: 2.380 [0.000, 5.000],  loss: 0.017871, mae: 2.392808, mean_q: 2.893970, mean_eps: 0.100000
 498723/600000: episode: 680, duration: 21.296s, episode steps: 1037, steps per second:  49, episode reward: 22.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.270 [0.000, 5.000],  loss: 0.016364, mae: 2.373410, mean_q: 2.868511, mean_eps: 0.100000
 499352/600000: episode: 681, duration: 12.065s, episode steps: 629, steps per second:  52, episode reward: 10.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 1.774 [0.000, 5.000],  loss: 0.019862, mae: 2.365843, mean_q: 2.860428, mean_eps: 0.100000
 500089/600000: episode: 682, duration: 14.038s, episode steps: 737, steps per second:  52, episode reward: 10.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.509 [0.000, 5.000],  loss: 0.016013, mae: 2.372848, mean_q: 2.869834, mean_eps: 0.100000
 500895/600000: episode: 683, duration: 14.537s, episode steps: 806, steps per second:  55, episode reward: 16.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.438 [0.000, 5.000],  loss: 0.017332, mae: 2.390261, mean_q: 2.891294, mean_eps: 0.100000
 501420/600000: episode: 684, duration: 10.857s, episode steps: 525, steps per second:  48, episode reward:  9.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.827 [0.000, 5.000],  loss: 0.018363, mae: 2.391686, mean_q: 2.891491, mean_eps: 0.100000
 502201/600000: episode: 685, duration: 16.134s, episode steps: 781, steps per second:  48, episode reward: 15.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.147 [0.000, 5.000],  loss: 0.015474, mae: 2.395417, mean_q: 2.896571, mean_eps: 0.100000
 503020/600000: episode: 686, duration: 16.790s, episode steps: 819, steps per second:  49, episode reward: 17.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.620 [0.000, 5.000],  loss: 0.015709, mae: 2.396041, mean_q: 2.897659, mean_eps: 0.100000
 503507/600000: episode: 687, duration: 9.687s, episode steps: 487, steps per second:  50, episode reward:  5.000, mean reward:  0.010 [ 0.000,  1.000], mean action: 2.733 [0.000, 5.000],  loss: 0.016114, mae: 2.389822, mean_q: 2.890007, mean_eps: 0.100000
 504570/600000: episode: 688, duration: 21.353s, episode steps: 1063, steps per second:  50, episode reward: 25.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.251 [0.000, 5.000],  loss: 0.018027, mae: 2.420778, mean_q: 2.927666, mean_eps: 0.100000
 505438/600000: episode: 689, duration: 16.374s, episode steps: 868, steps per second:  53, episode reward: 13.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.221 [0.000, 5.000],  loss: 0.016532, mae: 2.422027, mean_q: 2.928691, mean_eps: 0.100000
 505823/600000: episode: 690, duration: 7.248s, episode steps: 385, steps per second:  53, episode reward:  7.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 3.771 [0.000, 5.000],  loss: 0.015503, mae: 2.459018, mean_q: 2.976797, mean_eps: 0.100000
 506524/600000: episode: 691, duration: 13.216s, episode steps: 701, steps per second:  53, episode reward: 14.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.583 [0.000, 5.000],  loss: 0.015729, mae: 2.475201, mean_q: 2.994537, mean_eps: 0.100000
 507013/600000: episode: 692, duration: 9.686s, episode steps: 489, steps per second:  50, episode reward:  9.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.933 [0.000, 5.000],  loss: 0.014811, mae: 2.424684, mean_q: 2.930861, mean_eps: 0.100000
 507899/600000: episode: 693, duration: 17.607s, episode steps: 886, steps per second:  50, episode reward: 15.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.350 [0.000, 5.000],  loss: 0.017682, mae: 2.450677, mean_q: 2.962580, mean_eps: 0.100000
 508861/600000: episode: 694, duration: 19.526s, episode steps: 962, steps per second:  49, episode reward: 20.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.381 [0.000, 5.000],  loss: 0.015442, mae: 2.453637, mean_q: 2.964494, mean_eps: 0.100000
 509360/600000: episode: 695, duration: 10.648s, episode steps: 499, steps per second:  47, episode reward:  6.000, mean reward:  0.012 [ 0.000,  1.000], mean action: 2.569 [0.000, 5.000],  loss: 0.015843, mae: 2.459505, mean_q: 2.973465, mean_eps: 0.100000
 510472/600000: episode: 696, duration: 22.861s, episode steps: 1112, steps per second:  49, episode reward: 21.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.032 [0.000, 5.000],  loss: 0.015808, mae: 2.440042, mean_q: 2.950116, mean_eps: 0.100000
 511283/600000: episode: 697, duration: 17.315s, episode steps: 811, steps per second:  47, episode reward: 17.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 1.748 [0.000, 5.000],  loss: 0.016856, mae: 2.452375, mean_q: 2.966877, mean_eps: 0.100000
 512113/600000: episode: 698, duration: 18.118s, episode steps: 830, steps per second:  46, episode reward: 15.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 1.894 [0.000, 5.000],  loss: 0.017351, mae: 2.481616, mean_q: 3.003023, mean_eps: 0.100000
 512692/600000: episode: 699, duration: 12.516s, episode steps: 579, steps per second:  46, episode reward:  9.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 1.644 [0.000, 5.000],  loss: 0.017526, mae: 2.474682, mean_q: 2.992511, mean_eps: 0.100000
 513496/600000: episode: 700, duration: 17.542s, episode steps: 804, steps per second:  46, episode reward: 13.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.455 [0.000, 5.000],  loss: 0.017693, mae: 2.474401, mean_q: 2.993202, mean_eps: 0.100000
 514219/600000: episode: 701, duration: 13.718s, episode steps: 723, steps per second:  53, episode reward: 18.000, mean reward:  0.025 [ 0.000,  1.000], mean action: 2.368 [0.000, 5.000],  loss: 0.018274, mae: 2.480467, mean_q: 2.998921, mean_eps: 0.100000
 515069/600000: episode: 702, duration: 16.140s, episode steps: 850, steps per second:  53, episode reward: 16.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.487 [0.000, 5.000],  loss: 0.018866, mae: 2.482801, mean_q: 3.000854, mean_eps: 0.100000
 516115/600000: episode: 703, duration: 20.432s, episode steps: 1046, steps per second:  51, episode reward: 21.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.005 [0.000, 5.000],  loss: 0.015789, mae: 2.519934, mean_q: 3.047074, mean_eps: 0.100000
 516747/600000: episode: 704, duration: 12.729s, episode steps: 632, steps per second:  50, episode reward: 17.000, mean reward:  0.027 [ 0.000,  1.000], mean action: 2.375 [0.000, 5.000],  loss: 0.017087, mae: 2.534525, mean_q: 3.065263, mean_eps: 0.100000
 517695/600000: episode: 705, duration: 17.928s, episode steps: 948, steps per second:  53, episode reward: 20.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.064 [0.000, 5.000],  loss: 0.014786, mae: 2.513422, mean_q: 3.038131, mean_eps: 0.100000
 518383/600000: episode: 706, duration: 12.764s, episode steps: 688, steps per second:  54, episode reward: 12.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.613 [0.000, 5.000],  loss: 0.016792, mae: 2.499245, mean_q: 3.020380, mean_eps: 0.100000
 519352/600000: episode: 707, duration: 18.789s, episode steps: 969, steps per second:  52, episode reward: 17.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.583 [0.000, 5.000],  loss: 0.016026, mae: 2.509865, mean_q: 3.033176, mean_eps: 0.100000
 520157/600000: episode: 708, duration: 17.100s, episode steps: 805, steps per second:  47, episode reward: 18.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 1.901 [0.000, 5.000],  loss: 0.015927, mae: 2.509226, mean_q: 3.036244, mean_eps: 0.100000
 521046/600000: episode: 709, duration: 18.089s, episode steps: 889, steps per second:  49, episode reward: 16.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.318 [0.000, 5.000],  loss: 0.018113, mae: 2.516979, mean_q: 3.043690, mean_eps: 0.100000
 521752/600000: episode: 710, duration: 14.565s, episode steps: 706, steps per second:  48, episode reward: 15.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.003 [0.000, 5.000],  loss: 0.014981, mae: 2.512710, mean_q: 3.037210, mean_eps: 0.100000
 522402/600000: episode: 711, duration: 13.383s, episode steps: 650, steps per second:  49, episode reward: 12.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.886 [0.000, 5.000],  loss: 0.018408, mae: 2.505943, mean_q: 3.024837, mean_eps: 0.100000
 523334/600000: episode: 712, duration: 19.392s, episode steps: 932, steps per second:  48, episode reward: 25.000, mean reward:  0.027 [ 0.000,  1.000], mean action: 2.191 [0.000, 5.000],  loss: 0.018376, mae: 2.553340, mean_q: 3.086014, mean_eps: 0.100000
 524411/600000: episode: 713, duration: 22.736s, episode steps: 1077, steps per second:  47, episode reward: 25.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.461 [0.000, 5.000],  loss: 0.018355, mae: 2.514697, mean_q: 3.038487, mean_eps: 0.100000
 524965/600000: episode: 714, duration: 11.768s, episode steps: 554, steps per second:  47, episode reward:  8.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 1.644 [0.000, 5.000],  loss: 0.016322, mae: 2.531561, mean_q: 3.060084, mean_eps: 0.100000
 525921/600000: episode: 715, duration: 19.326s, episode steps: 956, steps per second:  49, episode reward: 18.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 1.802 [0.000, 5.000],  loss: 0.016309, mae: 2.517393, mean_q: 3.044668, mean_eps: 0.100000
 526754/600000: episode: 716, duration: 16.525s, episode steps: 833, steps per second:  50, episode reward: 21.000, mean reward:  0.025 [ 0.000,  1.000], mean action: 1.527 [0.000, 5.000],  loss: 0.015223, mae: 2.542972, mean_q: 3.074439, mean_eps: 0.100000
 527687/600000: episode: 717, duration: 21.208s, episode steps: 933, steps per second:  44, episode reward: 21.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 1.807 [0.000, 5.000],  loss: 0.015146, mae: 2.517320, mean_q: 3.043271, mean_eps: 0.100000
 528559/600000: episode: 718, duration: 20.524s, episode steps: 872, steps per second:  42, episode reward: 21.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 1.401 [0.000, 5.000],  loss: 0.016917, mae: 2.529864, mean_q: 3.057357, mean_eps: 0.100000
 529565/600000: episode: 719, duration: 22.025s, episode steps: 1006, steps per second:  46, episode reward: 17.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.204 [0.000, 5.000],  loss: 0.017021, mae: 2.542468, mean_q: 3.072180, mean_eps: 0.100000
 530301/600000: episode: 720, duration: 16.254s, episode steps: 736, steps per second:  45, episode reward: 16.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.673 [0.000, 5.000],  loss: 0.016669, mae: 2.538811, mean_q: 3.069680, mean_eps: 0.100000
