  25503/600000: episode: 38, duration: 15.486s, episode steps: 716, steps per second:  46, episode reward: 12.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.492 [0.000, 5.000],  loss: 0.007130, mae: 0.049164, mean_q: 0.072816, mean_eps: 0.954546
 445731/600000: episode: 606, duration: 14.186s, episode steps: 794, steps per second:  56, episode reward: 21.000, mean reward:  0.026 [ 0.000,  1.000], mean action: 2.355 [0.000, 5.000],  loss: 0.012615, mae: 1.472240, mean_q: 1.790038, mean_eps: 0.198399
 446618/600000: episode: 607, duration: 16.126s, episode steps: 887, steps per second:  55, episode reward: 21.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 1.947 [0.000, 5.000],  loss: 0.016399, mae: 1.477549, mean_q: 1.795662, mean_eps: 0.196887
 447168/600000: episode: 608, duration: 10.017s, episode steps: 550, steps per second:  55, episode reward:  9.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.076 [0.000, 5.000],  loss: 0.014827, mae: 1.468603, mean_q: 1.784694, mean_eps: 0.195594
 447873/600000: episode: 609, duration: 13.105s, episode steps: 705, steps per second:  54, episode reward: 12.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.593 [0.000, 5.000],  loss: 0.012607, mae: 1.480544, mean_q: 1.799790, mean_eps: 0.194464
 448445/600000: episode: 610, duration: 10.970s, episode steps: 572, steps per second:  52, episode reward:  9.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 1.804 [0.000, 5.000],  loss: 0.014022, mae: 1.452614, mean_q: 1.765803, mean_eps: 0.193312
 449508/600000: episode: 611, duration: 20.917s, episode steps: 1063, steps per second:  51, episode reward: 20.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.049 [0.000, 5.000],  loss: 0.015775, mae: 1.467822, mean_q: 1.783273, mean_eps: 0.191843
 450143/600000: episode: 612, duration: 13.438s, episode steps: 635, steps per second:  47, episode reward: 11.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 1.894 [0.000, 5.000],  loss: 0.014179, mae: 1.467260, mean_q: 1.782515, mean_eps: 0.190317
 450814/600000: episode: 613, duration: 13.848s, episode steps: 671, steps per second:  48, episode reward: 11.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 1.602 [0.000, 5.000],  loss: 0.015283, mae: 1.515364, mean_q: 1.840479, mean_eps: 0.189140
 451396/600000: episode: 614, duration: 10.893s, episode steps: 582, steps per second:  53, episode reward:  9.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 1.727 [0.000, 5.000],  loss: 0.014372, mae: 1.517717, mean_q: 1.845233, mean_eps: 0.188013
 452235/600000: episode: 615, duration: 15.647s, episode steps: 839, steps per second:  54, episode reward: 16.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.103 [0.000, 5.000],  loss: 0.013453, mae: 1.506133, mean_q: 1.830729, mean_eps: 0.186735
 453535/600000: episode: 616, duration: 25.326s, episode steps: 1300, steps per second:  51, episode reward: 28.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.378 [0.000, 5.000],  loss: 0.015547, mae: 1.510233, mean_q: 1.833870, mean_eps: 0.184809
 454096/600000: episode: 617, duration: 10.401s, episode steps: 561, steps per second:  54, episode reward:  9.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 1.791 [0.000, 5.000],  loss: 0.014522, mae: 1.534748, mean_q: 1.863049, mean_eps: 0.183135
 455426/600000: episode: 618, duration: 24.861s, episode steps: 1330, steps per second:  53, episode reward: 27.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.398 [0.000, 5.000],  loss: 0.016554, mae: 1.527903, mean_q: 1.857340, mean_eps: 0.181432
 455978/600000: episode: 619, duration: 10.945s, episode steps: 552, steps per second:  50, episode reward:  6.000, mean reward:  0.011 [ 0.000,  1.000], mean action: 2.268 [0.000, 5.000],  loss: 0.015629, mae: 1.529744, mean_q: 1.859585, mean_eps: 0.179736
 456833/600000: episode: 620, duration: 16.784s, episode steps: 855, steps per second:  51, episode reward: 23.000, mean reward:  0.027 [ 0.000,  1.000], mean action: 2.335 [0.000, 5.000],  loss: 0.013973, mae: 1.534426, mean_q: 1.866325, mean_eps: 0.178469
 457699/600000: episode: 621, duration: 17.928s, episode steps: 866, steps per second:  48, episode reward: 20.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.040 [0.000, 5.000],  loss: 0.013949, mae: 1.525166, mean_q: 1.853512, mean_eps: 0.176921
 458793/600000: episode: 622, duration: 22.685s, episode steps: 1094, steps per second:  48, episode reward: 25.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.282 [0.000, 5.000],  loss: 0.014208, mae: 1.540866, mean_q: 1.872658, mean_eps: 0.175157
 459887/600000: episode: 623, duration: 21.928s, episode steps: 1094, steps per second:  50, episode reward: 20.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.145 [0.000, 5.000],  loss: 0.014913, mae: 1.521548, mean_q: 1.848633, mean_eps: 0.173188
 460544/600000: episode: 624, duration: 12.269s, episode steps: 657, steps per second:  54, episode reward: 10.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.067 [0.000, 5.000],  loss: 0.013299, mae: 1.551183, mean_q: 1.886597, mean_eps: 0.171615
 461161/600000: episode: 625, duration: 11.382s, episode steps: 617, steps per second:  54, episode reward: 12.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.156 [0.000, 5.000],  loss: 0.016833, mae: 1.558401, mean_q: 1.894037, mean_eps: 0.170466
 462057/600000: episode: 626, duration: 17.461s, episode steps: 896, steps per second:  51, episode reward: 17.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.165 [0.000, 5.000],  loss: 0.014122, mae: 1.544796, mean_q: 1.877322, mean_eps: 0.169102
 462734/600000: episode: 627, duration: 12.891s, episode steps: 677, steps per second:  53, episode reward: 10.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 1.858 [0.000, 5.000],  loss: 0.016420, mae: 1.548040, mean_q: 1.881363, mean_eps: 0.167687
 463540/600000: episode: 628, duration: 14.752s, episode steps: 806, steps per second:  55, episode reward: 15.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.065 [0.000, 5.000],  loss: 0.014656, mae: 1.574814, mean_q: 1.916502, mean_eps: 0.166355
 464540/600000: episode: 629, duration: 18.267s, episode steps: 1000, steps per second:  55, episode reward: 18.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.042 [0.000, 5.000],  loss: 0.014739, mae: 1.562597, mean_q: 1.899857, mean_eps: 0.164732
 465072/600000: episode: 630, duration: 9.652s, episode steps: 532, steps per second:  55, episode reward:  8.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.273 [0.000, 5.000],  loss: 0.013547, mae: 1.537607, mean_q: 1.865872, mean_eps: 0.163353
 466273/600000: episode: 631, duration: 22.387s, episode steps: 1201, steps per second:  54, episode reward: 24.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.271 [0.000, 5.000],  loss: 0.014232, mae: 1.551273, mean_q: 1.883876, mean_eps: 0.161790
 467333/600000: episode: 632, duration: 19.861s, episode steps: 1060, steps per second:  53, episode reward: 18.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.323 [0.000, 5.000],  loss: 0.014751, mae: 1.564580, mean_q: 1.899563, mean_eps: 0.159753
 468394/600000: episode: 633, duration: 22.629s, episode steps: 1061, steps per second:  47, episode reward: 22.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 1.934 [0.000, 5.000],  loss: 0.015872, mae: 1.556963, mean_q: 1.891400, mean_eps: 0.157845
 469074/600000: episode: 634, duration: 14.612s, episode steps: 680, steps per second:  47, episode reward: 12.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.269 [0.000, 5.000],  loss: 0.014773, mae: 1.569096, mean_q: 1.905999, mean_eps: 0.156279
 469691/600000: episode: 635, duration: 11.803s, episode steps: 617, steps per second:  52, episode reward:  8.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.028 [0.000, 5.000],  loss: 0.016394, mae: 1.545041, mean_q: 1.875573, mean_eps: 0.155112
 470323/600000: episode: 636, duration: 12.184s, episode steps: 632, steps per second:  52, episode reward: 10.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 1.532 [0.000, 5.000],  loss: 0.016954, mae: 1.590710, mean_q: 1.932037, mean_eps: 0.153989
 470840/600000: episode: 637, duration: 10.050s, episode steps: 517, steps per second:  51, episode reward:  5.000, mean reward:  0.010 [ 0.000,  1.000], mean action: 1.845 [0.000, 5.000],  loss: 0.016702, mae: 1.590693, mean_q: 1.931765, mean_eps: 0.152956
 471228/600000: episode: 638, duration: 7.414s, episode steps: 388, steps per second:  52, episode reward:  7.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.201 [0.000, 5.000],  loss: 0.015573, mae: 1.617377, mean_q: 1.964821, mean_eps: 0.152142
 471718/600000: episode: 639, duration: 9.381s, episode steps: 490, steps per second:  52, episode reward:  9.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.453 [0.000, 5.000],  loss: 0.015006, mae: 1.572155, mean_q: 1.910348, mean_eps: 0.151350
 472656/600000: episode: 640, duration: 18.664s, episode steps: 938, steps per second:  50, episode reward: 23.000, mean reward:  0.025 [ 0.000,  1.000], mean action: 1.839 [0.000, 5.000],  loss: 0.014929, mae: 1.593645, mean_q: 1.934210, mean_eps: 0.150065
 473646/600000: episode: 641, duration: 18.663s, episode steps: 990, steps per second:  53, episode reward: 21.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.238 [0.000, 5.000],  loss: 0.014991, mae: 1.600264, mean_q: 1.943004, mean_eps: 0.148330
 474476/600000: episode: 642, duration: 16.252s, episode steps: 830, steps per second:  51, episode reward: 16.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.363 [0.000, 5.000],  loss: 0.017093, mae: 1.585462, mean_q: 1.923515, mean_eps: 0.146692
 475491/600000: episode: 643, duration: 20.799s, episode steps: 1015, steps per second:  49, episode reward: 28.000, mean reward:  0.028 [ 0.000,  1.000], mean action: 2.432 [0.000, 5.000],  loss: 0.015373, mae: 1.595295, mean_q: 1.935829, mean_eps: 0.145032
 476293/600000: episode: 644, duration: 16.703s, episode steps: 802, steps per second:  48, episode reward: 16.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.456 [0.000, 5.000],  loss: 0.016034, mae: 1.606398, mean_q: 1.949614, mean_eps: 0.143394
 477015/600000: episode: 645, duration: 14.991s, episode steps: 722, steps per second:  48, episode reward: 13.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.265 [0.000, 5.000],  loss: 0.016339, mae: 1.616052, mean_q: 1.960122, mean_eps: 0.142023
 477969/600000: episode: 646, duration: 20.527s, episode steps: 954, steps per second:  46, episode reward: 17.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.279 [0.000, 5.000],  loss: 0.017495, mae: 1.593255, mean_q: 1.931818, mean_eps: 0.140514
 478500/600000: episode: 647, duration: 10.221s, episode steps: 531, steps per second:  52, episode reward:  9.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.742 [0.000, 5.000],  loss: 0.017222, mae: 1.608396, mean_q: 1.950391, mean_eps: 0.139179
 479254/600000: episode: 648, duration: 14.404s, episode steps: 754, steps per second:  52, episode reward: 15.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.048 [0.000, 5.000],  loss: 0.017095, mae: 1.589260, mean_q: 1.928240, mean_eps: 0.138023
 480719/600000: episode: 649, duration: 28.539s, episode steps: 1465, steps per second:  51, episode reward: 32.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.355 [0.000, 5.000],  loss: 0.015978, mae: 1.619488, mean_q: 1.965449, mean_eps: 0.136025
 481615/600000: episode: 650, duration: 18.154s, episode steps: 896, steps per second:  49, episode reward: 18.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.270 [0.000, 5.000],  loss: 0.015424, mae: 1.655749, mean_q: 2.009912, mean_eps: 0.133901
 482260/600000: episode: 651, duration: 12.272s, episode steps: 645, steps per second:  53, episode reward: 12.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.008 [0.000, 5.000],  loss: 0.015804, mae: 1.647319, mean_q: 2.001211, mean_eps: 0.132515
 483264/600000: episode: 652, duration: 18.916s, episode steps: 1004, steps per second:  53, episode reward: 23.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 1.844 [0.000, 5.000],  loss: 0.016114, mae: 1.626297, mean_q: 1.974627, mean_eps: 0.131032
 484066/600000: episode: 653, duration: 15.676s, episode steps: 802, steps per second:  51, episode reward: 17.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 1.703 [0.000, 5.000],  loss: 0.014783, mae: 1.657852, mean_q: 2.012768, mean_eps: 0.129405
 484859/600000: episode: 654, duration: 15.470s, episode steps: 793, steps per second:  51, episode reward: 19.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 1.842 [0.000, 5.000],  loss: 0.016353, mae: 1.627718, mean_q: 1.976139, mean_eps: 0.127968
 485701/600000: episode: 655, duration: 16.871s, episode steps: 842, steps per second:  50, episode reward: 15.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 1.676 [0.000, 5.000],  loss: 0.015808, mae: 1.654096, mean_q: 2.007669, mean_eps: 0.126496
 486671/600000: episode: 656, duration: 18.350s, episode steps: 970, steps per second:  53, episode reward: 23.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.055 [0.000, 5.000],  loss: 0.015918, mae: 1.631732, mean_q: 1.979074, mean_eps: 0.124865
 487501/600000: episode: 657, duration: 15.713s, episode steps: 830, steps per second:  53, episode reward: 20.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 1.902 [0.000, 5.000],  loss: 0.014836, mae: 1.633398, mean_q: 1.983381, mean_eps: 0.123245
 488034/600000: episode: 658, duration: 9.666s, episode steps: 533, steps per second:  55, episode reward:  8.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.576 [0.000, 5.000],  loss: 0.016263, mae: 1.648949, mean_q: 1.999501, mean_eps: 0.122018
 488765/600000: episode: 659, duration: 14.300s, episode steps: 731, steps per second:  51, episode reward: 15.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 1.870 [0.000, 5.000],  loss: 0.014028, mae: 1.636443, mean_q: 1.985322, mean_eps: 0.120880
 489383/600000: episode: 660, duration: 11.872s, episode steps: 618, steps per second:  52, episode reward:  9.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.738 [0.000, 5.000],  loss: 0.015308, mae: 1.665357, mean_q: 2.021837, mean_eps: 0.119667
 490032/600000: episode: 661, duration: 13.396s, episode steps: 649, steps per second:  48, episode reward: 11.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.082 [0.000, 5.000],  loss: 0.014326, mae: 1.650551, mean_q: 2.002167, mean_eps: 0.118529
 490699/600000: episode: 662, duration: 13.955s, episode steps: 667, steps per second:  48, episode reward: 12.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.055 [0.000, 5.000],  loss: 0.012833, mae: 1.657520, mean_q: 2.011861, mean_eps: 0.117345
 491502/600000: episode: 663, duration: 17.468s, episode steps: 803, steps per second:  46, episode reward: 15.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 1.518 [0.000, 5.000],  loss: 0.014615, mae: 1.660434, mean_q: 2.015176, mean_eps: 0.116020
 492311/600000: episode: 664, duration: 17.586s, episode steps: 809, steps per second:  46, episode reward: 15.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 1.593 [0.000, 5.000],  loss: 0.016101, mae: 1.633573, mean_q: 1.982829, mean_eps: 0.114569
 493295/600000: episode: 665, duration: 21.181s, episode steps: 984, steps per second:  46, episode reward: 19.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.198 [0.000, 5.000],  loss: 0.014879, mae: 1.630302, mean_q: 1.979680, mean_eps: 0.112956
 494388/600000: episode: 666, duration: 22.895s, episode steps: 1093, steps per second:  48, episode reward: 21.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.089 [0.000, 5.000],  loss: 0.015164, mae: 1.646446, mean_q: 1.997437, mean_eps: 0.111088
 495134/600000: episode: 667, duration: 16.682s, episode steps: 746, steps per second:  45, episode reward: 13.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.040 [0.000, 5.000],  loss: 0.015946, mae: 1.637201, mean_q: 1.984918, mean_eps: 0.109432
 495655/600000: episode: 668, duration: 11.689s, episode steps: 521, steps per second:  45, episode reward:  6.000, mean reward:  0.012 [ 0.000,  1.000], mean action: 2.096 [0.000, 5.000],  loss: 0.016655, mae: 1.654144, mean_q: 2.007359, mean_eps: 0.108291
 496265/600000: episode: 669, duration: 12.308s, episode steps: 610, steps per second:  50, episode reward:  8.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 1.972 [0.000, 5.000],  loss: 0.014867, mae: 1.657126, mean_q: 2.011812, mean_eps: 0.107272
 497093/600000: episode: 670, duration: 16.449s, episode steps: 828, steps per second:  50, episode reward: 14.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 1.789 [0.000, 5.000],  loss: 0.015187, mae: 1.647613, mean_q: 2.000501, mean_eps: 0.105976
 497779/600000: episode: 671, duration: 13.002s, episode steps: 686, steps per second:  53, episode reward: 13.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 1.603 [0.000, 5.000],  loss: 0.015359, mae: 1.647269, mean_q: 2.000006, mean_eps: 0.104615
 498432/600000: episode: 672, duration: 13.984s, episode steps: 653, steps per second:  47, episode reward: 10.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 1.729 [0.000, 5.000],  loss: 0.016279, mae: 1.660186, mean_q: 2.014907, mean_eps: 0.103413
 499104/600000: episode: 673, duration: 13.199s, episode steps: 672, steps per second:  51, episode reward: 15.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.253 [0.000, 5.000],  loss: 0.015703, mae: 1.664308, mean_q: 2.019447, mean_eps: 0.102221
 499746/600000: episode: 674, duration: 11.978s, episode steps: 642, steps per second:  54, episode reward: 12.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 1.972 [0.000, 5.000],  loss: 0.016353, mae: 1.648515, mean_q: 1.999719, mean_eps: 0.101037
 500682/600000: episode: 675, duration: 17.633s, episode steps: 936, steps per second:  53, episode reward: 24.000, mean reward:  0.026 [ 0.000,  1.000], mean action: 2.244 [0.000, 5.000],  loss: 0.016352, mae: 1.662054, mean_q: 2.016577, mean_eps: 0.100062
 501376/600000: episode: 676, duration: 13.309s, episode steps: 694, steps per second:  52, episode reward: 13.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.207 [0.000, 5.000],  loss: 0.013721, mae: 1.675208, mean_q: 2.033159, mean_eps: 0.100000
 502283/600000: episode: 677, duration: 17.942s, episode steps: 907, steps per second:  51, episode reward: 19.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.324 [0.000, 5.000],  loss: 0.016015, mae: 1.665761, mean_q: 2.019546, mean_eps: 0.100000
 503289/600000: episode: 678, duration: 19.091s, episode steps: 1006, steps per second:  53, episode reward: 17.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.579 [0.000, 5.000],  loss: 0.016066, mae: 1.650494, mean_q: 2.003306, mean_eps: 0.100000
 504658/600000: episode: 679, duration: 28.980s, episode steps: 1369, steps per second:  47, episode reward: 24.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.214 [0.000, 5.000],  loss: 0.016020, mae: 1.676786, mean_q: 2.034579, mean_eps: 0.100000
 505615/600000: episode: 680, duration: 20.008s, episode steps: 957, steps per second:  48, episode reward: 23.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.101 [0.000, 5.000],  loss: 0.015213, mae: 1.660073, mean_q: 2.014172, mean_eps: 0.100000
 507336/600000: episode: 681, duration: 34.547s, episode steps: 1721, steps per second:  50, episode reward: 30.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 1.923 [0.000, 5.000],  loss: 0.015752, mae: 1.658466, mean_q: 2.011385, mean_eps: 0.100000
 508061/600000: episode: 682, duration: 15.007s, episode steps: 725, steps per second:  48, episode reward: 17.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.145 [0.000, 5.000],  loss: 0.014742, mae: 1.667072, mean_q: 2.022690, mean_eps: 0.100000
 508770/600000: episode: 683, duration: 13.579s, episode steps: 709, steps per second:  52, episode reward: 14.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.221 [0.000, 5.000],  loss: 0.014804, mae: 1.654026, mean_q: 2.005966, mean_eps: 0.100000
 509442/600000: episode: 684, duration: 13.291s, episode steps: 672, steps per second:  51, episode reward: 14.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.375 [0.000, 5.000],  loss: 0.016608, mae: 1.661833, mean_q: 2.015070, mean_eps: 0.100000
 510965/600000: episode: 685, duration: 32.168s, episode steps: 1523, steps per second:  47, episode reward: 30.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.070 [0.000, 5.000],  loss: 0.015127, mae: 1.664912, mean_q: 2.020505, mean_eps: 0.100000
 511799/600000: episode: 686, duration: 16.732s, episode steps: 834, steps per second:  50, episode reward: 20.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.127 [0.000, 5.000],  loss: 0.015655, mae: 1.685849, mean_q: 2.046530, mean_eps: 0.100000
 512675/600000: episode: 687, duration: 17.641s, episode steps: 876, steps per second:  50, episode reward: 20.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.110 [0.000, 5.000],  loss: 0.016243, mae: 1.686601, mean_q: 2.046734, mean_eps: 0.100000
 513480/600000: episode: 688, duration: 16.524s, episode steps: 805, steps per second:  49, episode reward: 13.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.394 [0.000, 5.000],  loss: 0.016143, mae: 1.690139, mean_q: 2.050927, mean_eps: 0.100000
 514350/600000: episode: 689, duration: 16.865s, episode steps: 870, steps per second:  52, episode reward: 22.000, mean reward:  0.025 [ 0.000,  1.000], mean action: 2.652 [0.000, 5.000],  loss: 0.016400, mae: 1.687069, mean_q: 2.046707, mean_eps: 0.100000
 514984/600000: episode: 690, duration: 11.648s, episode steps: 634, steps per second:  54, episode reward: 12.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.413 [0.000, 5.000],  loss: 0.016016, mae: 1.679802, mean_q: 2.037150, mean_eps: 0.100000
 515603/600000: episode: 691, duration: 11.456s, episode steps: 619, steps per second:  54, episode reward: 13.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.160 [0.000, 5.000],  loss: 0.016881, mae: 1.707821, mean_q: 2.074558, mean_eps: 0.100000
 516799/600000: episode: 692, duration: 23.288s, episode steps: 1196, steps per second:  51, episode reward: 29.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.262 [0.000, 5.000],  loss: 0.016396, mae: 1.668500, mean_q: 2.025136, mean_eps: 0.100000
 517705/600000: episode: 693, duration: 16.551s, episode steps: 906, steps per second:  55, episode reward: 19.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.361 [0.000, 5.000],  loss: 0.017616, mae: 1.689331, mean_q: 2.050168, mean_eps: 0.100000
 518371/600000: episode: 694, duration: 12.490s, episode steps: 666, steps per second:  53, episode reward: 12.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.389 [0.000, 5.000],  loss: 0.015299, mae: 1.650002, mean_q: 2.002375, mean_eps: 0.100000
 519484/600000: episode: 695, duration: 20.031s, episode steps: 1113, steps per second:  56, episode reward: 12.000, mean reward:  0.011 [ 0.000,  1.000], mean action: 2.055 [0.000, 5.000],  loss: 0.016254, mae: 1.696668, mean_q: 2.059294, mean_eps: 0.100000
 520423/600000: episode: 696, duration: 17.309s, episode steps: 939, steps per second:  54, episode reward: 20.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 1.875 [0.000, 5.000],  loss: 0.015432, mae: 1.677965, mean_q: 2.037125, mean_eps: 0.100000
 520824/600000: episode: 697, duration: 7.409s, episode steps: 401, steps per second:  54, episode reward:  8.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.708 [0.000, 5.000],  loss: 0.016241, mae: 1.677709, mean_q: 2.035248, mean_eps: 0.100000
 521666/600000: episode: 698, duration: 15.893s, episode steps: 842, steps per second:  53, episode reward: 14.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.132 [0.000, 5.000],  loss: 0.015296, mae: 1.641031, mean_q: 1.991201, mean_eps: 0.100000
 522373/600000: episode: 699, duration: 13.292s, episode steps: 707, steps per second:  53, episode reward: 14.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.390 [0.000, 5.000],  loss: 0.014692, mae: 1.667134, mean_q: 2.023107, mean_eps: 0.100000
 523304/600000: episode: 700, duration: 19.409s, episode steps: 931, steps per second:  48, episode reward: 19.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.365 [0.000, 5.000],  loss: 0.016300, mae: 1.679960, mean_q: 2.038379, mean_eps: 0.100000
 523822/600000: episode: 701, duration: 9.938s, episode steps: 518, steps per second:  52, episode reward: 11.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.228 [0.000, 5.000],  loss: 0.014146, mae: 1.646532, mean_q: 1.997889, mean_eps: 0.100000
 524843/600000: episode: 702, duration: 19.715s, episode steps: 1021, steps per second:  52, episode reward: 24.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.073 [0.000, 5.000],  loss: 0.016523, mae: 1.683362, mean_q: 2.042470, mean_eps: 0.100000
 525891/600000: episode: 703, duration: 21.093s, episode steps: 1048, steps per second:  50, episode reward: 20.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.022 [0.000, 5.000],  loss: 0.015768, mae: 1.663776, mean_q: 2.017002, mean_eps: 0.100000
 527533/600000: episode: 704, duration: 32.998s, episode steps: 1642, steps per second:  50, episode reward: 32.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.365 [0.000, 5.000],  loss: 0.016495, mae: 1.661213, mean_q: 2.014760, mean_eps: 0.100000
 528059/600000: episode: 705, duration: 10.868s, episode steps: 526, steps per second:  48, episode reward: 11.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.498 [0.000, 5.000],  loss: 0.014534, mae: 1.666526, mean_q: 2.023396, mean_eps: 0.100000
 529020/600000: episode: 706, duration: 19.120s, episode steps: 961, steps per second:  50, episode reward: 20.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.043 [0.000, 5.000],  loss: 0.014419, mae: 1.654272, mean_q: 2.008108, mean_eps: 0.100000
 529810/600000: episode: 707, duration: 16.010s, episode steps: 790, steps per second:  49, episode reward: 17.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.400 [0.000, 5.000],  loss: 0.016078, mae: 1.676633, mean_q: 2.033810, mean_eps: 0.100000
 530485/600000: episode: 708, duration: 14.368s, episode steps: 675, steps per second:  47, episode reward: 12.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.634 [0.000, 5.000],  loss: 0.015155, mae: 1.652402, mean_q: 2.004696, mean_eps: 0.100000
 531260/600000: episode: 709, duration: 16.280s, episode steps: 775, steps per second:  48, episode reward: 17.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.375 [0.000, 5.000],  loss: 0.014515, mae: 1.700204, mean_q: 2.061497, mean_eps: 0.100000
 532007/600000: episode: 710, duration: 16.277s, episode steps: 747, steps per second:  46, episode reward: 17.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.319 [0.000, 5.000],  loss: 0.015628, mae: 1.686322, mean_q: 2.043792, mean_eps: 0.100000
