   50270/2000000: episode: 74, duration: 13.334s, episode steps: 519, steps per second:  39, episode reward:  4.000, mean reward:  0.008 [ 0.000,  1.000], mean action: 2.644 [0.000, 5.000],  loss: 0.006156, mae: 0.014239, mean_q: 0.020979, mean_eps: 0.968247
 1641714/2000000: episode: 2210, duration: 53.321s, episode steps: 991, steps per second:  19, episode reward: 14.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.211 [0.000, 5.000],  loss: 0.015461, mae: 2.562662, mean_q: 3.086001, mean_eps: 0.050000
 1642713/2000000: episode: 2211, duration: 54.497s, episode steps: 999, steps per second:  18, episode reward: 20.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.285 [0.000, 5.000],  loss: 0.016881, mae: 2.553525, mean_q: 3.072557, mean_eps: 0.050000
 1643347/2000000: episode: 2212, duration: 34.033s, episode steps: 634, steps per second:  19, episode reward:  7.000, mean reward:  0.011 [ 0.000,  1.000], mean action: 3.139 [0.000, 5.000],  loss: 0.016216, mae: 2.559212, mean_q: 3.080695, mean_eps: 0.050000
 1644008/2000000: episode: 2213, duration: 35.596s, episode steps: 661, steps per second:  19, episode reward: 13.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.253 [0.000, 5.000],  loss: 0.016079, mae: 2.552117, mean_q: 3.072683, mean_eps: 0.050000
 1644790/2000000: episode: 2214, duration: 41.849s, episode steps: 782, steps per second:  19, episode reward: 12.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.334 [0.000, 5.000],  loss: 0.015923, mae: 2.570312, mean_q: 3.094239, mean_eps: 0.050000
 1645480/2000000: episode: 2215, duration: 37.296s, episode steps: 690, steps per second:  19, episode reward:  9.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 1.796 [0.000, 5.000],  loss: 0.016434, mae: 2.554913, mean_q: 3.074997, mean_eps: 0.050000
 1646335/2000000: episode: 2216, duration: 45.774s, episode steps: 855, steps per second:  19, episode reward: 18.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.423 [0.000, 5.000],  loss: 0.018146, mae: 2.551954, mean_q: 3.072234, mean_eps: 0.050000
 1647516/2000000: episode: 2217, duration: 63.343s, episode steps: 1181, steps per second:  19, episode reward: 14.000, mean reward:  0.012 [ 0.000,  1.000], mean action: 2.605 [0.000, 5.000],  loss: 0.016690, mae: 2.556535, mean_q: 3.077618, mean_eps: 0.050000
 1648033/2000000: episode: 2218, duration: 27.736s, episode steps: 517, steps per second:  19, episode reward:  8.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.979 [0.000, 5.000],  loss: 0.017078, mae: 2.559342, mean_q: 3.082202, mean_eps: 0.050000
 1648873/2000000: episode: 2219, duration: 44.931s, episode steps: 840, steps per second:  19, episode reward:  6.000, mean reward:  0.007 [ 0.000,  1.000], mean action: 2.383 [0.000, 5.000],  loss: 0.016046, mae: 2.567035, mean_q: 3.090183, mean_eps: 0.050000
 1649524/2000000: episode: 2220, duration: 34.901s, episode steps: 651, steps per second:  19, episode reward: 14.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.040 [0.000, 5.000],  loss: 0.017077, mae: 2.571849, mean_q: 3.096369, mean_eps: 0.050000
 1650147/2000000: episode: 2221, duration: 34.612s, episode steps: 623, steps per second:  18, episode reward: 14.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.563 [0.000, 5.000],  loss: 0.016093, mae: 2.569381, mean_q: 3.094697, mean_eps: 0.050000
 1651369/2000000: episode: 2222, duration: 65.228s, episode steps: 1222, steps per second:  19, episode reward: 20.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.449 [0.000, 5.000],  loss: 0.014809, mae: 2.595278, mean_q: 3.124985, mean_eps: 0.050000
 1652144/2000000: episode: 2223, duration: 41.322s, episode steps: 775, steps per second:  19, episode reward: 13.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.545 [0.000, 5.000],  loss: 0.017113, mae: 2.595839, mean_q: 3.126356, mean_eps: 0.050000
 1652847/2000000: episode: 2224, duration: 37.552s, episode steps: 703, steps per second:  19, episode reward: 16.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 3.070 [0.000, 5.000],  loss: 0.015638, mae: 2.584449, mean_q: 3.113235, mean_eps: 0.050000
 1653846/2000000: episode: 2225, duration: 53.726s, episode steps: 999, steps per second:  19, episode reward: 17.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.864 [0.000, 5.000],  loss: 0.016445, mae: 2.589339, mean_q: 3.117230, mean_eps: 0.050000
 1654540/2000000: episode: 2226, duration: 37.437s, episode steps: 694, steps per second:  19, episode reward: 16.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.375 [0.000, 5.000],  loss: 0.015949, mae: 2.592566, mean_q: 3.120410, mean_eps: 0.050000
 1655423/2000000: episode: 2227, duration: 47.330s, episode steps: 883, steps per second:  19, episode reward: 15.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.462 [0.000, 5.000],  loss: 0.016236, mae: 2.592439, mean_q: 3.121767, mean_eps: 0.050000
 1656116/2000000: episode: 2228, duration: 37.149s, episode steps: 693, steps per second:  19, episode reward: 13.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.483 [0.000, 5.000],  loss: 0.017255, mae: 2.584795, mean_q: 3.112242, mean_eps: 0.050000
 1656592/2000000: episode: 2229, duration: 25.587s, episode steps: 476, steps per second:  19, episode reward:  7.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.391 [0.000, 5.000],  loss: 0.016610, mae: 2.592394, mean_q: 3.120884, mean_eps: 0.050000
 1657208/2000000: episode: 2230, duration: 33.154s, episode steps: 616, steps per second:  19, episode reward: 13.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.593 [0.000, 5.000],  loss: 0.017962, mae: 2.600314, mean_q: 3.128189, mean_eps: 0.050000
 1657907/2000000: episode: 2231, duration: 37.664s, episode steps: 699, steps per second:  19, episode reward:  9.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 3.057 [0.000, 5.000],  loss: 0.015560, mae: 2.602930, mean_q: 3.133354, mean_eps: 0.050000
 1658849/2000000: episode: 2232, duration: 50.265s, episode steps: 942, steps per second:  19, episode reward: 22.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.899 [0.000, 5.000],  loss: 0.016872, mae: 2.586939, mean_q: 3.114914, mean_eps: 0.050000
 1659220/2000000: episode: 2233, duration: 19.784s, episode steps: 371, steps per second:  19, episode reward:  7.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.501 [0.000, 5.000],  loss: 0.017023, mae: 2.585948, mean_q: 3.115121, mean_eps: 0.050000
 1659965/2000000: episode: 2234, duration: 39.997s, episode steps: 745, steps per second:  19, episode reward: 10.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.728 [0.000, 5.000],  loss: 0.016606, mae: 2.585524, mean_q: 3.112421, mean_eps: 0.050000
 1660950/2000000: episode: 2235, duration: 52.648s, episode steps: 985, steps per second:  19, episode reward: 23.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.435 [0.000, 5.000],  loss: 0.015936, mae: 2.583767, mean_q: 3.111890, mean_eps: 0.050000
 1661576/2000000: episode: 2236, duration: 33.682s, episode steps: 626, steps per second:  19, episode reward:  9.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.554 [0.000, 5.000],  loss: 0.016204, mae: 2.577456, mean_q: 3.105465, mean_eps: 0.050000
 1662905/2000000: episode: 2237, duration: 71.151s, episode steps: 1329, steps per second:  19, episode reward: 24.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.266 [0.000, 5.000],  loss: 0.016279, mae: 2.590557, mean_q: 3.118850, mean_eps: 0.050000
 1663830/2000000: episode: 2238, duration: 49.479s, episode steps: 925, steps per second:  19, episode reward: 19.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.316 [0.000, 5.000],  loss: 0.016915, mae: 2.582287, mean_q: 3.109760, mean_eps: 0.050000
 1664633/2000000: episode: 2239, duration: 42.796s, episode steps: 803, steps per second:  19, episode reward: 13.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 1.782 [0.000, 5.000],  loss: 0.016907, mae: 2.572537, mean_q: 3.096883, mean_eps: 0.050000
 1665531/2000000: episode: 2240, duration: 47.988s, episode steps: 898, steps per second:  19, episode reward: 12.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.981 [0.000, 5.000],  loss: 0.018019, mae: 2.599061, mean_q: 3.128391, mean_eps: 0.050000
 1666224/2000000: episode: 2241, duration: 37.296s, episode steps: 693, steps per second:  19, episode reward: 10.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.167 [0.000, 5.000],  loss: 0.016220, mae: 2.580187, mean_q: 3.106188, mean_eps: 0.050000
 1666956/2000000: episode: 2242, duration: 39.994s, episode steps: 732, steps per second:  18, episode reward: 11.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.964 [0.000, 5.000],  loss: 0.016199, mae: 2.577034, mean_q: 3.103934, mean_eps: 0.050000
 1667605/2000000: episode: 2243, duration: 34.712s, episode steps: 649, steps per second:  19, episode reward: 12.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.048 [0.000, 5.000],  loss: 0.015875, mae: 2.567243, mean_q: 3.090187, mean_eps: 0.050000
 1668558/2000000: episode: 2244, duration: 50.433s, episode steps: 953, steps per second:  19, episode reward: 17.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.764 [0.000, 5.000],  loss: 0.017779, mae: 2.589179, mean_q: 3.117505, mean_eps: 0.050000
 1670015/2000000: episode: 2245, duration: 77.403s, episode steps: 1457, steps per second:  19, episode reward: 23.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.263 [0.000, 5.000],  loss: 0.015682, mae: 2.581817, mean_q: 3.107851, mean_eps: 0.050000
 1670691/2000000: episode: 2246, duration: 36.030s, episode steps: 676, steps per second:  19, episode reward:  7.000, mean reward:  0.010 [ 0.000,  1.000], mean action: 2.312 [0.000, 5.000],  loss: 0.015641, mae: 2.591233, mean_q: 3.121106, mean_eps: 0.050000
 1671499/2000000: episode: 2247, duration: 43.071s, episode steps: 808, steps per second:  19, episode reward: 14.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.511 [0.000, 5.000],  loss: 0.016850, mae: 2.606602, mean_q: 3.138033, mean_eps: 0.050000
 1672210/2000000: episode: 2248, duration: 38.160s, episode steps: 711, steps per second:  19, episode reward: 12.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.887 [0.000, 5.000],  loss: 0.015483, mae: 2.590426, mean_q: 3.118668, mean_eps: 0.050000
 1673179/2000000: episode: 2249, duration: 51.733s, episode steps: 969, steps per second:  19, episode reward: 16.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.996 [0.000, 5.000],  loss: 0.017113, mae: 2.590328, mean_q: 3.117482, mean_eps: 0.050000
 1674176/2000000: episode: 2250, duration: 53.292s, episode steps: 997, steps per second:  19, episode reward: 14.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.348 [0.000, 5.000],  loss: 0.016817, mae: 2.587465, mean_q: 3.113658, mean_eps: 0.050000
 1674822/2000000: episode: 2251, duration: 34.556s, episode steps: 646, steps per second:  19, episode reward:  8.000, mean reward:  0.012 [ 0.000,  1.000], mean action: 2.907 [0.000, 5.000],  loss: 0.016914, mae: 2.588347, mean_q: 3.115675, mean_eps: 0.050000
 1675665/2000000: episode: 2252, duration: 44.894s, episode steps: 843, steps per second:  19, episode reward: 18.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.249 [0.000, 5.000],  loss: 0.017258, mae: 2.587570, mean_q: 3.114294, mean_eps: 0.050000
 1676006/2000000: episode: 2253, duration: 18.159s, episode steps: 341, steps per second:  19, episode reward:  5.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.988 [0.000, 5.000],  loss: 0.016494, mae: 2.575317, mean_q: 3.098009, mean_eps: 0.050000
 1677162/2000000: episode: 2254, duration: 61.169s, episode steps: 1156, steps per second:  19, episode reward: 19.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.245 [0.000, 5.000],  loss: 0.015909, mae: 2.591328, mean_q: 3.120233, mean_eps: 0.050000
 1678293/2000000: episode: 2255, duration: 60.420s, episode steps: 1131, steps per second:  19, episode reward: 18.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.165 [0.000, 5.000],  loss: 0.016586, mae: 2.579853, mean_q: 3.106273, mean_eps: 0.050000
 1679057/2000000: episode: 2256, duration: 40.735s, episode steps: 764, steps per second:  19, episode reward: 18.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.949 [0.000, 5.000],  loss: 0.017298, mae: 2.597563, mean_q: 3.128023, mean_eps: 0.050000
 1680253/2000000: episode: 2257, duration: 63.828s, episode steps: 1196, steps per second:  19, episode reward: 21.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.779 [0.000, 5.000],  loss: 0.017832, mae: 2.590155, mean_q: 3.119819, mean_eps: 0.050000
 1681403/2000000: episode: 2258, duration: 62.745s, episode steps: 1150, steps per second:  18, episode reward: 22.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.609 [0.000, 5.000],  loss: 0.014485, mae: 2.580872, mean_q: 3.108408, mean_eps: 0.050000
 1681938/2000000: episode: 2259, duration: 33.181s, episode steps: 535, steps per second:  16, episode reward:  9.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.686 [0.000, 5.000],  loss: 0.017256, mae: 2.579700, mean_q: 3.106215, mean_eps: 0.050000
 1682360/2000000: episode: 2260, duration: 26.370s, episode steps: 422, steps per second:  16, episode reward:  4.000, mean reward:  0.009 [ 0.000,  1.000], mean action: 3.374 [0.000, 5.000],  loss: 0.016566, mae: 2.575749, mean_q: 3.098543, mean_eps: 0.050000
 1683412/2000000: episode: 2261, duration: 64.869s, episode steps: 1052, steps per second:  16, episode reward: 20.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.397 [0.000, 5.000],  loss: 0.015860, mae: 2.566205, mean_q: 3.088890, mean_eps: 0.050000
 1684693/2000000: episode: 2262, duration: 78.386s, episode steps: 1281, steps per second:  16, episode reward: 28.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.414 [0.000, 5.000],  loss: 0.017829, mae: 2.585533, mean_q: 3.112219, mean_eps: 0.050000
 1685446/2000000: episode: 2263, duration: 46.075s, episode steps: 753, steps per second:  16, episode reward: 15.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.449 [0.000, 5.000],  loss: 0.016271, mae: 2.583019, mean_q: 3.109558, mean_eps: 0.050000
 1686287/2000000: episode: 2264, duration: 51.098s, episode steps: 841, steps per second:  16, episode reward: 18.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 3.007 [0.000, 5.000],  loss: 0.017155, mae: 2.583887, mean_q: 3.110115, mean_eps: 0.050000
 1687227/2000000: episode: 2265, duration: 57.228s, episode steps: 940, steps per second:  16, episode reward: 11.000, mean reward:  0.012 [ 0.000,  1.000], mean action: 2.315 [0.000, 5.000],  loss: 0.015951, mae: 2.572909, mean_q: 3.098398, mean_eps: 0.050000
 1687742/2000000: episode: 2266, duration: 31.239s, episode steps: 515, steps per second:  16, episode reward:  8.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 1.489 [0.000, 5.000],  loss: 0.016823, mae: 2.570972, mean_q: 3.094547, mean_eps: 0.050000
 1689214/2000000: episode: 2267, duration: 90.355s, episode steps: 1472, steps per second:  16, episode reward: 16.000, mean reward:  0.011 [ 0.000,  1.000], mean action: 2.435 [0.000, 5.000],  loss: 0.016353, mae: 2.581076, mean_q: 3.106090, mean_eps: 0.050000
 1689839/2000000: episode: 2268, duration: 38.055s, episode steps: 625, steps per second:  16, episode reward:  8.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.731 [0.000, 5.000],  loss: 0.017479, mae: 2.564777, mean_q: 3.085131, mean_eps: 0.050000
 1690723/2000000: episode: 2269, duration: 53.771s, episode steps: 884, steps per second:  16, episode reward: 15.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.613 [0.000, 5.000],  loss: 0.016845, mae: 2.560016, mean_q: 3.081164, mean_eps: 0.050000
 1691976/2000000: episode: 2270, duration: 76.323s, episode steps: 1253, steps per second:  16, episode reward: 20.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.917 [0.000, 5.000],  loss: 0.014793, mae: 2.563844, mean_q: 3.086364, mean_eps: 0.050000
 1692572/2000000: episode: 2271, duration: 36.539s, episode steps: 596, steps per second:  16, episode reward: 12.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.223 [0.000, 5.000],  loss: 0.016431, mae: 2.534277, mean_q: 3.052577, mean_eps: 0.050000
 1693750/2000000: episode: 2272, duration: 71.616s, episode steps: 1178, steps per second:  16, episode reward: 22.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.079 [0.000, 5.000],  loss: 0.016927, mae: 2.563944, mean_q: 3.087725, mean_eps: 0.050000
 1694343/2000000: episode: 2273, duration: 36.188s, episode steps: 593, steps per second:  16, episode reward:  6.000, mean reward:  0.010 [ 0.000,  1.000], mean action: 2.069 [0.000, 5.000],  loss: 0.017035, mae: 2.554352, mean_q: 3.074197, mean_eps: 0.050000
 1694937/2000000: episode: 2274, duration: 36.674s, episode steps: 594, steps per second:  16, episode reward:  4.000, mean reward:  0.007 [ 0.000,  1.000], mean action: 2.448 [0.000, 5.000],  loss: 0.016289, mae: 2.553864, mean_q: 3.075740, mean_eps: 0.050000
 1696114/2000000: episode: 2275, duration: 71.444s, episode steps: 1177, steps per second:  16, episode reward: 20.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.712 [0.000, 5.000],  loss: 0.016228, mae: 2.560809, mean_q: 3.083224, mean_eps: 0.050000
 1697001/2000000: episode: 2276, duration: 53.834s, episode steps: 887, steps per second:  16, episode reward: 16.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.752 [0.000, 5.000],  loss: 0.015787, mae: 2.559438, mean_q: 3.082274, mean_eps: 0.050000
 1698122/2000000: episode: 2277, duration: 67.846s, episode steps: 1121, steps per second:  17, episode reward: 16.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.508 [0.000, 5.000],  loss: 0.016102, mae: 2.567661, mean_q: 3.091476, mean_eps: 0.050000
 1698599/2000000: episode: 2278, duration: 28.863s, episode steps: 477, steps per second:  17, episode reward:  3.000, mean reward:  0.006 [ 0.000,  1.000], mean action: 2.229 [0.000, 5.000],  loss: 0.014813, mae: 2.548450, mean_q: 3.067200, mean_eps: 0.050000
 1699557/2000000: episode: 2279, duration: 58.216s, episode steps: 958, steps per second:  16, episode reward: 14.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.435 [0.000, 5.000],  loss: 0.016726, mae: 2.563356, mean_q: 3.084768, mean_eps: 0.050000
 1700117/2000000: episode: 2280, duration: 35.238s, episode steps: 560, steps per second:  16, episode reward:  9.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.609 [0.000, 5.000],  loss: 0.016723, mae: 2.580561, mean_q: 3.106339, mean_eps: 0.050000
 1701271/2000000: episode: 2281, duration: 71.264s, episode steps: 1154, steps per second:  16, episode reward: 26.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.730 [0.000, 5.000],  loss: 0.014975, mae: 2.550590, mean_q: 3.071511, mean_eps: 0.050000
 1701973/2000000: episode: 2282, duration: 43.306s, episode steps: 702, steps per second:  16, episode reward: 10.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.872 [0.000, 5.000],  loss: 0.014906, mae: 2.554531, mean_q: 3.075151, mean_eps: 0.050000
 1702492/2000000: episode: 2283, duration: 31.834s, episode steps: 519, steps per second:  16, episode reward:  6.000, mean reward:  0.012 [ 0.000,  1.000], mean action: 2.514 [0.000, 5.000],  loss: 0.016970, mae: 2.560767, mean_q: 3.084415, mean_eps: 0.050000
 1703462/2000000: episode: 2284, duration: 59.689s, episode steps: 970, steps per second:  16, episode reward: 19.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.257 [0.000, 5.000],  loss: 0.016179, mae: 2.549317, mean_q: 3.068790, mean_eps: 0.050000
 1704055/2000000: episode: 2285, duration: 36.108s, episode steps: 593, steps per second:  16, episode reward:  7.000, mean reward:  0.012 [ 0.000,  1.000], mean action: 3.305 [0.000, 5.000],  loss: 0.016166, mae: 2.550862, mean_q: 3.069040, mean_eps: 0.050000
 1704737/2000000: episode: 2286, duration: 41.509s, episode steps: 682, steps per second:  16, episode reward: 10.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.283 [0.000, 5.000],  loss: 0.016964, mae: 2.569783, mean_q: 3.092727, mean_eps: 0.050000
 1705239/2000000: episode: 2287, duration: 30.323s, episode steps: 502, steps per second:  17, episode reward: 11.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.833 [0.000, 5.000],  loss: 0.016009, mae: 2.556922, mean_q: 3.078576, mean_eps: 0.050000
 1705873/2000000: episode: 2288, duration: 38.729s, episode steps: 634, steps per second:  16, episode reward:  6.000, mean reward:  0.009 [ 0.000,  1.000], mean action: 2.740 [0.000, 5.000],  loss: 0.017361, mae: 2.544854, mean_q: 3.063423, mean_eps: 0.050000
 1706540/2000000: episode: 2289, duration: 40.764s, episode steps: 667, steps per second:  16, episode reward:  9.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.390 [0.000, 5.000],  loss: 0.017198, mae: 2.547404, mean_q: 3.067266, mean_eps: 0.050000
 1707022/2000000: episode: 2290, duration: 29.532s, episode steps: 482, steps per second:  16, episode reward:  5.000, mean reward:  0.010 [ 0.000,  1.000], mean action: 2.272 [0.000, 5.000],  loss: 0.018004, mae: 2.542510, mean_q: 3.063788, mean_eps: 0.050000
 1707558/2000000: episode: 2291, duration: 32.475s, episode steps: 536, steps per second:  17, episode reward:  4.000, mean reward:  0.007 [ 0.000,  1.000], mean action: 2.252 [0.000, 5.000],  loss: 0.016542, mae: 2.545504, mean_q: 3.061634, mean_eps: 0.050000
 1708210/2000000: episode: 2292, duration: 39.862s, episode steps: 652, steps per second:  16, episode reward: 11.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.184 [0.000, 5.000],  loss: 0.017318, mae: 2.559143, mean_q: 3.080638, mean_eps: 0.050000
 1708862/2000000: episode: 2293, duration: 39.594s, episode steps: 652, steps per second:  16, episode reward: 14.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.696 [0.000, 5.000],  loss: 0.016898, mae: 2.532730, mean_q: 3.050924, mean_eps: 0.050000
 1709995/2000000: episode: 2294, duration: 68.491s, episode steps: 1133, steps per second:  17, episode reward: 20.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.111 [0.000, 5.000],  loss: 0.016764, mae: 2.545109, mean_q: 3.064452, mean_eps: 0.050000
 1710496/2000000: episode: 2295, duration: 30.552s, episode steps: 501, steps per second:  16, episode reward: 13.000, mean reward:  0.026 [ 0.000,  1.000], mean action: 1.802 [0.000, 5.000],  loss: 0.014675, mae: 2.548441, mean_q: 3.068496, mean_eps: 0.050000
 1711219/2000000: episode: 2296, duration: 43.969s, episode steps: 723, steps per second:  16, episode reward: 13.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.613 [0.000, 5.000],  loss: 0.015654, mae: 2.534341, mean_q: 3.050778, mean_eps: 0.050000
 1712493/2000000: episode: 2297, duration: 77.525s, episode steps: 1274, steps per second:  16, episode reward: 18.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.586 [0.000, 5.000],  loss: 0.015495, mae: 2.540803, mean_q: 3.059015, mean_eps: 0.050000
 1713373/2000000: episode: 2298, duration: 53.485s, episode steps: 880, steps per second:  16, episode reward: 17.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.494 [0.000, 5.000],  loss: 0.015630, mae: 2.544434, mean_q: 3.063510, mean_eps: 0.050000
 1714325/2000000: episode: 2299, duration: 57.848s, episode steps: 952, steps per second:  16, episode reward: 15.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.199 [0.000, 5.000],  loss: 0.017440, mae: 2.550550, mean_q: 3.068549, mean_eps: 0.050000
 1715159/2000000: episode: 2300, duration: 50.733s, episode steps: 834, steps per second:  16, episode reward: 16.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.704 [0.000, 5.000],  loss: 0.016001, mae: 2.538912, mean_q: 3.057560, mean_eps: 0.050000
 1715762/2000000: episode: 2301, duration: 36.879s, episode steps: 603, steps per second:  16, episode reward: 12.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.279 [0.000, 5.000],  loss: 0.016024, mae: 2.528404, mean_q: 3.045192, mean_eps: 0.050000
 1716294/2000000: episode: 2302, duration: 32.512s, episode steps: 532, steps per second:  16, episode reward:  5.000, mean reward:  0.009 [ 0.000,  1.000], mean action: 2.284 [0.000, 5.000],  loss: 0.014986, mae: 2.541266, mean_q: 3.061318, mean_eps: 0.050000
 1717284/2000000: episode: 2303, duration: 60.269s, episode steps: 990, steps per second:  16, episode reward: 20.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.253 [0.000, 5.000],  loss: 0.016839, mae: 2.534559, mean_q: 3.050065, mean_eps: 0.050000
 1717793/2000000: episode: 2304, duration: 31.154s, episode steps: 509, steps per second:  16, episode reward: 10.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.424 [0.000, 5.000],  loss: 0.017999, mae: 2.546538, mean_q: 3.066569, mean_eps: 0.050000
 1718711/2000000: episode: 2305, duration: 55.875s, episode steps: 918, steps per second:  16, episode reward: 17.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 1.781 [0.000, 5.000],  loss: 0.016645, mae: 2.538298, mean_q: 3.054246, mean_eps: 0.050000
 1719211/2000000: episode: 2306, duration: 30.572s, episode steps: 500, steps per second:  16, episode reward: 10.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.824 [0.000, 5.000],  loss: 0.018321, mae: 2.552881, mean_q: 3.070431, mean_eps: 0.050000
 1720331/2000000: episode: 2307, duration: 67.833s, episode steps: 1120, steps per second:  17, episode reward: 18.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.188 [0.000, 5.000],  loss: 0.016619, mae: 2.539009, mean_q: 3.055688, mean_eps: 0.050000
 1721487/2000000: episode: 2308, duration: 70.232s, episode steps: 1156, steps per second:  16, episode reward: 12.000, mean reward:  0.010 [ 0.000,  1.000], mean action: 2.228 [0.000, 5.000],  loss: 0.014990, mae: 2.549033, mean_q: 3.069713, mean_eps: 0.050000
 1722290/2000000: episode: 2309, duration: 48.548s, episode steps: 803, steps per second:  17, episode reward: 14.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.442 [0.000, 5.000],  loss: 0.015277, mae: 2.537556, mean_q: 3.054341, mean_eps: 0.050000
 1723097/2000000: episode: 2310, duration: 49.085s, episode steps: 807, steps per second:  16, episode reward: 16.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.644 [0.000, 5.000],  loss: 0.015739, mae: 2.537225, mean_q: 3.054991, mean_eps: 0.050000
 1724081/2000000: episode: 2311, duration: 59.781s, episode steps: 984, steps per second:  16, episode reward: 16.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.138 [0.000, 5.000],  loss: 0.017612, mae: 2.549917, mean_q: 3.068222, mean_eps: 0.050000
 1724930/2000000: episode: 2312, duration: 51.496s, episode steps: 849, steps per second:  16, episode reward:  7.000, mean reward:  0.008 [ 0.000,  1.000], mean action: 2.465 [0.000, 5.000],  loss: 0.015877, mae: 2.550168, mean_q: 3.069315, mean_eps: 0.050000
